author,name,desc,detail,dwnld
Андрей Зейгарник,Цвет в фотографии,,https://liveclasses.ru/course/photo/color_in_the_photo/,https://yadi.sk/d/NR9iAhQzzr36PQ
Антон Мартынов,Классическое портретное освещение (2019),"На этом классе мы займемся классическим портретным освещением и на практике построим схему, которую можно считать «материю всех схем». Она вбирает в себя и рисующий, и заполняющий свет, и разные способы контрового освещения, и источник света на фон. Разобравшись с этой основой, вы в дальнейшем сможете построить вообще любую схему освещения. В ходе класса мы посмотрим каждый источник света, как он работает и для чего он нужен, выясним критерии красивого света, поймем, что такое чистый светотеневой рисунок и научимся им управлять.

Занятие проводится в студии, на классе позирует модель, все полученные изображения моментально выводятся на компьютер, оборудование – вариативно. Задача дать универсальную базу для вашей дальнейшей самостоятельной работы.

ВИДЕО
1.Вводная часть, светотеневой рисунок
2.Рисующий свет
3.Заполняющий свет
4.Контровой свет
5.Свет на фон",https://liveclasses.ru/course/photo/classic_portrait_lighting/,https://cloud.mail.ru/public/5fNv/3aPAk49sd
"Жанна Майорова, Денис Соколов",Как научить модель позировать? (2014),,http://poziruy.ru/assets/pozing/index.php?src=1277727,"https://cloud.mail.ru/public/3Tc9/4BzCsAei1



			Пароль: infobit.su

Нажмите для раскрытия..."
[Сергей Гунин],Самый творческий свет: «Фонарик и длинная выдержка» [whiteonline],,whiteonline.moscow/creative-light,https://cloud.mail.ru/public/4c3a/rbvovTA7R
Александр Медведев,Медведевский Фото-Клуб Рай. Март (2019 ),"Сообщество фотографов
Обсуждение работ и развитие в компании единомышленников — и это просто бесценно.

Только новое от меня
Новые увлекательные знания каждый месяц, включая и модные темы, и глубокие вечные вопросы.

Индивидуальный подход
Расширять свой кругозор и прокачивать вкус: хорошее “питание” очень важно. К вашим услугам будут интересные гости и их коммерческие и творческие успехи, анонсы.

Постоянный рост
Возможность расти на практике участвуя в конкурсах, делая съемки, сравнивая результаты и получая разборы своих работ, ошибок и удач.",http://www.medvedevphoto.ru/,https://cloud.mail.ru/public/4M2Q/2zdJ9qgJw
Елена Карнеева,Съёмка на закате (2019),Как работать с самым волшебным светом. Какие возможности открывает контровой свет летом.,https://karneeva.online/extra_lessons,https://cloud.mail.ru/public/3n5q/UCf2N75pL
Наталья Петренко,Видеоурок по обработке (Наталья Петренко),,https://vk.com/n_petrenko?w=wall140564181_4528,"https://yadi.sk/d/rEhyJPYkUUWDDA
пароль: ASdkzxczmr234"
Андрей Журавлев,"МК ""Lab. Что это такое и как в нем работать""",,http://www.profileschool.ru/course/mk_lab,"https://yadi.sk/d/SXnL4oywZb2HD



			Пароль: skladchik.in
		
Нажмите для раскрытия..."
Екатерина Орлова,Как эффективно использовать инстаграм в фотобизнесе (2019),"ЭТОТ ВЕБИНАР ДЛЯ ВАС, ЕСЛИ ВЫ ФОТОГРАФ И:
Инстаграм есть, но не приносит продаж?
Информации так много, что не знаешь чему верить?
Ты хочешь получить стабильно-работающий канал для продаж

ПОЧЕМУ ЭТОТ ВЕБИНАР ОБЯЗАТЕЛЕН ДЛЯ ПРОСМОТРА?

вы структурируете всю информацию об инстаграме
вы поймете специфику ведения инстаграмма в фотобизнесе
вы узнаете какие каналы продвижения существуют
вы узнаете мой опыт продвижения и его эффективность в каждом канале",https://photobiznes.ru/page49624,https://cloud.mail.ru/public/28LG/487bzkN6Z
Павел Соколов,Тонкости обработки портрета от проявки RAW до конечного результата (2019),"Портрет - один из самых сложных жанров фотографии. Ведь наряду с эмоциональной составляющей, позирования, постановки света есть и другая большая работа, которую проделывает фотограф - постобработка. И в этом мастер-классе Павел Соколов расскажет о своем полном цикле обработки: от проявки RAW до результата.

Чему посвящен мастер-класс?

Работа в Сamera Raw / Lightroom (качественно проявляем RAW):

Настройка цветового пространства;
Выбор оптимального профиля камеры. Camera Calibration, работа с цветом и насыщенностью;
Коррекция Баланса Белого;
Основные яркостные настройки;
Проявление оптимального динамического диапазона;
Повышение детализации кожи (для женского или мужского портрета);
Насыщенность кадра;
Коррекция цветов (кожа/зелень/стены и тп.) HSL;
Дисторсия и хроматические аберрации (Исправляем недостатки объектива).

Adobe Photoshop:

Ретушь кожи общая с сохранением текстуры;
Коррекция неровностей кожи, объема в ретуши;
Выравнивание/коррекция тона: кожи, зубов, глаз, макияжа;
Пластика (коррекция формы лица);
Создание быстрого и естественного объема с помощью Каналов (Без прорисовок);
Ключевые способы тонировки (микширование каналов, выборочная коррекция цвета, кривые и др);
Повышение резкости и заключительные штрихи.",https://school.1photo.tv/lesson/254,https://cloud.mail.ru/public/57QK/5ggaoisMv
Александр Ипполитов,Мастер обработки в DХO Optics Pro,,http://photo-dlya-novichka.ru/dxo/,"https://cloud.mail.ru/public/spcx/wt7Ab9ZTP
Пароль: www.infosklad.org"
Медведев,"10 ноу-хау на съёмке, до которых вы не додумались",,http://fotoshkola.net/mk/196-10-nou-hau-na-s-yomke-do-kotoryh-vy-ne-dodumalis,"https://cloud.mail.ru/public/56Dh/2cxRP6WZE
Пароль: 2013fotoshkola"
,495 Лутов(Luts) для Lightroom,"Пакет из 495 пресетов Lightroom на любой вкус и цвет


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/4Ck8/3PxJncsxZ",,https://cloud.mail.ru/public/4Ck8/3PxJncsxZ
Виктор Давидюк,Как делать и продавать искренние школьные альбомы (2017),"Я научу вас, как создавать искренние школьные альбомы и продавать их дорого. Я передам вам свой пошаговый алгоритм: от переговоров с учителями родителями до действий на самой съёмке. Вместе мы выведем выпускную фотографию в России на новый качественный уровень.",https://fotobiz.pro/daviduk/#1,https://cloud.mail.ru/public/7QK8/rn51BinHG
"Вербицкий Борис, Надежда Шибина, Ларина Боярская, Ашот Геворкян, Илья Двояковский, Маргарита Карева",Шесть MK от HL,,https://vk.com/online.kursi,"https://cloud.mail.ru/public/N1H8/4nu1oFrGk



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
Алекс Акимов,Мастер-класс по мобильному монтажу видео (2019),"Мой мастер-класс прошло уже около тысячи человек, которые теперь умеют делать как минимум что-то вроде этого видео, а многие уже и намного круче!
Как Вы поняли, я не учу заумным техническим приемам, а показываю, как создать красивый, необычный и продающий контент на ровном месте и обработать его в телефоне за несколько минут. Это - мой авторский курс с техниками, которые я придумал сам
.
МК проходит в закрытом канале Телеграмм, а так же есть чат обратной связи, где можно получить мой отзыв и делиться успехами с другими участниками. И к тому и другому у Вас есть доступ в течении целого месяца, а это значит, что не стоит переживать, что что-то пропустите, пока будете играть в бадминтон или жарить шашлыки
В МК есть и платные и бесплатные приложения, как для iOS, так и для Android",http://instagr.am/p/BwpJkEKB3pH/,https://cloud.mail.ru/public/4w6n/4njMsBgRg
Gold Team,Christmas Tea Party (2010),Скрап-набор для создания фотокниг в стиле цифрового скрапбукинга.,http://goldenteamers.blogspot.com/2010/12/new-newnew.html,https://yadi.sk/d/3w58ig4hM7Axmg
Светлана Стрижакова,Светлана Стрижакова - Санторини пейзаж,,Автор поделилась ссылкой за выполнение ее условий,https://yadi.sk/i/PGWGa3w2RRECJw
Aйдaр Aбилдин,Пoлнoценный курс по Photoshop (2019),"Полноценный курс по Фотошопу, каждый модуль подкреплен практикой. Мы не просто пройдемся по интерфейсу, панелям и инструментам, мы изучим их на ПРАКТИЧЕСКИХ примерах, что даст Вам возможность закрепить каждую часть фотошопа на практике, и превратить просто знания в практические навыки, после чего Вы уже сможете создавать проекты и композиции.

Помимо практики, данный курс включает обширные теоритические знания, которые позволят Вам понять принципы работы с графикой и изображениями, цветом и коррекцией, Вы не просто будете повторять мои действия, Вы будете понимать почему мы делаем именно так а не по другому. Курс полностью структурирован и поэтому даже если Вы абсолютный новичок, вам не составит труда понять и изучить программу.

Все уроки преподносятся пошагово и в логическом порядке, чтобы каждая часть знания была понятна.",https://creativetuts.ru/course-pages/photoshop-course-page,"https://cloud.mail.ru/public/2k81/28FmUueJj
Пароль: Vbksl678D"
Дмитрий Федотов,Гид по свадебной фотографии,,https://skladchik.com/threads/Повтор-Гид-по-свадебной-фотографии.40218/,https://yadi.sk/d/0deQPH-Fjb6mE
videohive,Quantum | Animated Typography Pack,,https://videohive.net/item/titles/2...54.512632746.1568552210-1875256128.1567073489,https://cloud.mail.ru/public/54sD/h6mtDAy1D
Диана Александрович,Весенние съемки и обработка,"Дорогие друзья, я рада представить мой новый Видеоурок «Весенние съемки и Обработка».
Это мои самые любимые съемки, поэтому урок будет особенный.
Листайте карусель, там вы увидите несколько фотографий до/после. Именно на их примере и многих других моих работ, я подробно расскажу обо всех особенностях съемки и обработки фотографий в период цветения.",http://instagr.am/p/Bhelh3JBUOw/,"https://cloud.mail.ru/public/HHRb/b83FSkJED
Пароль: slivup.me"
Антон Мартынов,Как работает свет в фотографии: Практика (2019),"Как работать со светом и приборами?
—
Это класс, финализирующий линейку классов о свете в фотографии и целиком посвященный практике. Вступления не будет: предполагается, что вы уже ознакомились с фундаментальными вопросами о физике света, разобрали оборудование и готовы применять полученные знания на практике. Класс будет большим подспорьем перед тем, как вы приступите к работе. Занятие проводится в студии, на нем присутствует модель и базовый набор световых приборов и фонов.

Преподаватель детально объясняет происходящее, обосновывает свои решения и выводит результаты на экран. Вы увидите приемы для работы с контровым и заполняющим светом, светом на фон и узнаете, как делаются популярные варианты студийных портретов.

1.Рисующий свет
2.Заполняющий свет
3.Контровой свет
4.Свет на фон",https://liveclasses.ru/course/photo/how_light_works_in_photography_practice/,https://cloud.mail.ru/public/XEhP/3tU55og9v
Dealjumbo,Super Realistic ArtEffects (2019),"2 удивительных и художественных фотошопа!
уникальные дополнения для вашего дополнения инструментарий!
эти ActionScripts были протестированы и работают с Adobe Photoshop CC2015, CC2017, CC2018, CC 2019 на любом языке!",https://dealjumbo.com/downloads/super-realistic-art-effects/,https://cloud.mail.ru/public/5aaG/3HakeaUBg
DAN WAYSON,Летний пресет для ACR,,http://instagr.am/p/B2VR9J4Ityz/,https://cloud.mail.ru/public/3ugZ/3S7u7h9LU
Наталья Макушева,Простая ретушь - это просто (2017),,https://vk.com/makushevaart,https://cloud.mail.ru/public/2PzT/cCbr9Lhjb
Критси Роу,Будуарная фотография. Полное практическое руководство по фотосъемке интимных портретов,,,https://cloud.mail.ru/public/buvA/5eyA75TAc
Александр Талюка,Ретушь как в журнал Playboy (2018),,https://liveclasses.ru/course/photo/retouch_as_in_the_magazine_playboy/,https://yadi.sk/d/ogWS8o1JATiKZA
Алексей Кузьмичев,Cекреты ретуши простым языком (2019),"От слова ""Ретушь"" у Вас волосы встают дыбом? Посмотрите как можно быстро и без нервов научиться качественной ретуши фотографий.

Важность ретуши при обработке сложно переоценить. Думаю Вам не надо объяснять, про то насколько важна ретушь, и что она является неотъемлемой частью обработки любого изображения.

Это неудивительно, ведь даже самый маленький дефект или недостаток способен полностью испортить даже самый потрясающий кадр.

Во всех недостатках своей внешности клиенты обвинят Вас!
Если Вы профессиональный фотограф, то наверняка знаете, как порой придирчивы бывают клиенты. Они цепляются практически за каждую мелочь - начиная от маленького прыщика на щеке, и заканчивая формой прически. Знакома ли вам такая ситуация? Вы отдаёте фотографии клиенту, и вместо радости, видите на его лице разочарование: “Какое у меня огромный нос?”, “Откуда у меня такие синяки под глазами?” , “Почему кожа такая неровная?” и т. д.

К сожалению, такие ситуации встречаются сплошь и рядом. Именно поэтому любой современный фотограф должен уметь устранять любые дефекты и изъяны на своих снимках. Хотите быстро и в лёгкой форме научиться  профессиональной ретуши фотографии без лишней воды и заумных объяснений?

Несколько лет назад я уже создавал подробный курс по ретуши в Photoshop. Однако с того момента прошло довольно много времени и некоторая информация уже не актуальна. В настоящее время появились более продвинутые и качественные методы ретуши, а также обновились инструменты и фильтры Photoshop.

В связи с этим, я решил подготовить обновлённый курс, который научит Вас современным фишкам и техникам ретуши, а также позволит Вам ретушировать снимки на профессиональном уровне.

Зачем учиться, если есть дополнения для автоматизации ретуши?
Бесспорно автоматизация это хорошо, и я сам всеми силами стараюсь упростить процесс обработки там где это возможно. Однако, хочу Вас расстроить, волшебную кнопку пока ещё не изобрели и совсем отказаться от ручной работы увы не получится. Полностью устранить все изъяны, качественно выровнять тон кожи, аккуратно добавить объём при помощи техники Dodge & Burn - всё это можно сделать профессионально только вручную. Именно поэтому любой современный фотограф, должен обладать навыками ретуши ""вручную"".

Мои постоянные клиенты знают, что я преподношу информацию максимально просто и ёмко, без лишней воды и теории. Этот курс не исключение. По сути это пошаговая инструкция, которая даст Вам чёткое и ясное понимание принципов ретуши, которые в дальнейшем, Вы сможете использовать для обработки абсолютно любой фотографии.",http://retouchsecrets.lpmotortest.com/,https://cloud.mail.ru/public/5owB/3B3kHdGZC
Николай Мирский,Съемка еды: быстрый старт (2019),"Преврати любую еду во вкусную фотографию
—
Это первый класс из линейки классов о коммерческой фудфотографии, который проводит опытный практик и преподаватель Николай Мирский. С ним в студии работает фудстилист Валентина Галунова и вдвоем они дадут вам настоящий «быстрый старт» в манящий мир аппетитных фотографий. Это особый жанр, который берет начало с живописных натюрмортов, но имеет совершенно другое назначение. Какое? Показать еду вкусной, манящей и привлекательной, разумеется. На классе мы начнем учиться это делать.

После небольшого и очень интересного теоретического рассказа, наполненного юмором и любопытными наблюдениями, вы перейдете к практической части. Снимать будем с естественным светом, вспышкой и студийным светом, узнаем секреты подготовки еды к съемке и базовые техники, которые можно будет начинать использовать сразу.

1.Вступление. Откуда взялась фудфотография
2.Направления современного фудфото
3.Основные ракурсы и их применение
4.Свет мягкий и жесткий. Направление света
5.Фокус в фудфото, продукт-герой. Цветовая температура
6.Оборудование для фудфото
7.Снимаем с естественным светом
8.Снимаем с накамерной вспышкой
9.Снимаем со студийным светом",https://liveclasses.ru/course/photo/food_shoting_quick_start/,https://cloud.mail.ru/public/UUSL/2ftRkee7b
Максим Русаков,Premiere pro: Лёгкий старт (2018),"Настало время взяться за монтаж!
Ты еще не видел ничего подобного!

Это первый видеокурс FREEMAX о видео, а именно о монтаже в Premiere Pro!
Данное учебное пособие создано для начинающих монтажеров и всех кто хочет перейти с других программ, например с Vegas Pro или других на Premiere Pro.
 Ты научишься монтировать как настоящий профессионал, но самое главное, что это произойдет всего за несколько часов.

План курса:

Знакомство
Настройка интерфейса Premiere Pro
Производительность Premiere Pro
Работа с документами и файлами
Видео дорожки и звуковые дорожки
Инструменты для монтажа
Цветокоррекция видео
Эффекты для видео
Анимация по таймкодам
Стиль подачи информации
Работа со звуком
Практическая работа",https://freemax.red/course/stock/premiere-pro-light-start/,https://yadi.sk/d/gZBlfxFn_1Fhyw
Александр Свет,Capture One Pro 12: Быстрый старт,"Начните путь к эффективной обработке RAW
—
Это новейший живой класс по работе с RAW в последней, 12 версии Capture One. Это базовое занятие поможет вам по достоинству оценить функционал программы и научиться его использовать. На этом классе изучается все, что необходимо знать о программе, начиная от интерфейса, импорта, обработки – до экспорта в готовый TIF или JPEG файл. Самый известный специалист по Capture One Pro в России поможет вам понять логику работы в программе уже на этом этапе – этапе первого пристального знакомства.

Вы овладеете инструментарием и сможете выполнять базовую обработку ваших RAW-файлов в программе.

ВИДЕО
1.Выбор лицензии Capture One
2.Основы Capture One Pro
3.Работа с файлами
4.Логика работы Capture One Pro
5.Начало работы с кадром
6.Обработка экспозиции
7.Обработка цвета
8.Пакетная обработка
9.Слои и ретушь
10.Работа с деталями
11.Конвертация

11 видео уроков в HD
длительность класса 4 час 07 мин",https://skladchik.com/threads/capture-one-pro-12-Быстрый-старт-Александр-Свет.219025/,https://yadi.sk/d/TG67-pkhNwLsBQ
Сергей Патин,Монтаж видео для детских YouTube-каналов (2019),"Техническая информация о видеокурсе:
Автор - Сергей Патин
Курс записан в максимально универсальном формате,
чтобы ни у кого не возникло сложностей при запуске уроков.

Объем курса: 61 урок. Общая продолжительность примерно 14 часов. Общий объем примерно 8 Гб (2 части по 4 Гб). Для просмотра вам нужно будет скачать курс на свой компьютер.

Дата создания и версия: Курс создавался в 2019 году с использованием программ Final Cut Pro, Apple Motion, Pixelmator (не Pro).
Сами программы в курс не входят, о их установке позаботьтесь самостоятельно.

Формат видеоуроков: Только электронная версия, два образа диска в формате DMG, внутри которых видеофайлы с расширением mp4 в кодеке h.264.












Как вы видите, здесь используется очень дробная нарезка кадров (по 1-2 секунды), наложены и проанимированы футажи разных типов, действия озвучены стандартными звуками файнал ката, а также скачанными из Интернета, при необходимости сделана закадровая озвучка с помощью микрофона, используется фоновая музыка, а также сделана цветокоррекция корректирующими слоями как общая для всего ролика, так и каждый отдельный клип тоже откорректирован. А еще для визуального удобства и для оптимизации работы имеет место активное использование ролей.


И всему этому вы тоже можете научиться!
Курс полезен и авторам каналов и тем,
кто хочет зарабатывать, монтируя на заказ.
При создании роликов детской тематики требуется не только монтажная программа, но и программа для более удобной анимации и эффектов. Поэтому большое внимание в уроках уделено программе Apple Motion. Но ее изучение в курсе идет не максимально подробно и полно, а лишь на том уровне, который достаточен для создания роликов такого типа. Имейте это в виду. Кроме того, для работы с графикой понадобится программа Pixelmator. Уроки по ней, конечно, в курсе тоже имеются.",https://patin-kurs.ru/04/,https://cloud.mail.ru/public/5DmK/3wEFS8tqy
Саша Чалдрян,Adobe Camera RAW (2019),"На этом классе мы выясняем, что из себя представляет ACR и какие у него есть органы управления: преподаватель дотошно разбирает все закладки, меню и настройки, которые имеет ACR. В результате у вас формируется глубокое понимание всех настроек и принципов работы с конвертерами.",https://liveclasses.ru/course/photo/adobe_camera_raw/,https://cloud.mail.ru/public/4UK4/5wVhfCcyD
Антон Мартынов,Вычислительная фотография [Антон Мартынов],,https://liveclasses.ru/course/photo/computational_photography/,https://cloud.mail.ru/public/3dAZ/3XVk87iFc
Максим Басманов,Последовательная ретушь фотографий (2019),"Хочешь узнать как правильно ретушировать фотографии в Photoshop?
Всего за 12 дней преобрази свои фотографии согласно последовательной методики ретуши в photoshop
Все мы любим фотографировать, но не каждая фотография сразу становится шедевром и требует не большого вмешательства.
Как правильно ретушировать фотографии?
К сожалению, многие совершают однотипные ошибки и так сильно изменяют фотографию,
что человек уже сам на себя не похож. Как же этого не допустить, и сделать ретушь правильной?
Чтобы кожа, глаза и волосы были без изъянов.
Что ты получишь в результате?
Ты научишься улучшать правильной ретуши фотографий. Твои фотографии станут более привлекательными, яркими и сочными! Что позволит привлечь к твоим фотографиям больше внимания и преданных заказчиков.

Содержание курса:

Урок 1.
Проявка фотографий. Работа с RAW
Длительность: 20 мин. 31 сек.
Что в уроке: Узнаете, как правильно подходить к проявке фотографий в программе photoshop. Увидите последовательность работы на первых этапах ретуши. Так же я покажу как работать в camera raw и какие ошибки стоит не совершать при начальной работе с фотографией.
Результат: Вы сможете понять, как нужно анализировать портреты и составлять верный план обработки фотографии.
Урок 2.
Основы ретуши фотографий
Длительность: 16 мин. 45 сек.
Что в уроке: В данном видео я расскажу об основах ретуши и задам план на весь курс. В видео вы узнаете какие техники ретуши бывают как создается последовательность и почему нужно делать именно, так и не как иначе. Я покажу как я пришел к данной последовательности и почему нужно знать основы что бы правильно ретушировать фотографии.
Результат: Вы узнаете как создаются последовательности и сможете составлять верный план обработки фотографии.
Урок 3.
Карта глубины
Длительность: 27 мин. 13 сек.
Что в уроке: В этом видео я расскажу, что такое карта глубины, как ее использовать в своей работе и почему понимание создание карты глубины является важным фактором для дальнейшей работы и обучением новым техникам.
Результат: Научитесь рисовать карту глубины и узнаете, как ее можно использовать в ретуши фотографий.
Урок 4.
Правильный баланс белого
Длительность: 07 мин. 24 сек.
Что в уроке: Баланс белого важный шаг перед началом ретуши фотографий так как именно он задает первые штрихи настроения в ретуши фотографии. Как правильно его выбрать и справить вы узнаете в данном видео. Я покажу вам несколько способов настройки правильного баланса белого, который вы сможете повторить вместе со мной в photoshop.
Результат: вы научитесь настраивать баланс белого в программе Photoshop.
Урок 5.
Частотное разложение
Длительность: 14 мин. 10 сек.
Что в уроке: Частотное разложение является одним из самых важных этапов в ретуши фотографий. Я расскажу какие бывают варианты частого разложения для фотографий. Разберем на практике самые полезные и правильные варианты частотного разложения в программе photoshop.
Результат: Узнаете какие бывают варианты частотного разложения и сможете повторить их на практике.
Урок 6.
Методы быстрого объема
Длительность: 08 мин. 41 сек.
Что в уроке: В данном видео я покажу как можно повышать объем на фотографии используя несколько простых, но в тот же момент правильных способов повышения объема.
Результат: Научитесь быстро и качественно повышать объем на фотографиях.
Урок 7.
Метод High Pass
Длительность: 15 мин. 15 сек.
Что в уроке: В данном уроке мы с вами разберем метод High Pass который помогает повышать резкость в фотографиях. Рассмотрим его историю и как данный метод позволяет увеличивать резкость.
Результат: вы узнаете, как можно с помощью High Pass повысить резкость фотографии.
Урок 8.
Карта ореолов
Длительность: 08 мин. 39 сек.
Что в уроке: В этом видео мы с вами создадим заготовку для карты ореолов рассмотрим разные методы и увидим плюсы и минусы данного метода.
Результат: вы сможете создавать свои заготовки для карты ореолов.
Урок 9.
Магия черного канала
Длительность: 21 мин. 11 сек.
Что в уроке: вы узнаете, как можно с помощью черного канала повышать резкость на фотографии и узнаете его особенности при работе с ним.
Результат: вы научитесь работать с черным каналом.
Урок 10.
Маски для повышения резкости
Длительность: 15 мин. 12 сек.
Что в уроке: в данном видео вы узнаете, как применять и создавать маски для нерезкого маскирования.
Результат: научитесь создавать маски для повышения резкости.
Урок 11.
Размытие по поверхности
Длительность: 13 мин. 21 сек.
Что в уроке: в данном уроке вы узнаете, как повышать резкость и не переборщить, сохранив резкие границы и убрать лишний шум и не нужны ореолы.
Результат: Вы узнаете, как повысить резкость но одновременно уменьшить шумы.
Урок 12.
Вывод фотографий на печать, экран
Длительность: 17 мин. 18 сек.
Что в уроке: вот мы и подошли к одному из главных моментов — это подготовка фотографии для эскорта публикации в интернет и вывод на печать. Это важный момент, так как именно после него все увидят результат вашей работы. И не очень хочется испортить фотографию на самом финише.
Результат: Вы узнаете, как правильно готовить фотографии для публикации в интернете без потери качества и правильного вывода фотографии на печать.",https://retouch-photo.ru/disk179/,https://cloud.mail.ru/public/6s8s/22KJZ5QTq
"Полина Серова, Арсен Алабердов",Курс по макрофотографии (2019),"Пройдя этот курс, вы научитесь:

Делать красивые, качественные фотографии у себя дома, не используя дорогую технику.
Продавать свои уникальные работы, продвигаться как успешный фотограф.
Создавать завораживающие макросюжеты и выигрывать фото-конкурсы.",http://limpoposchool.tilda.ws/limpopo,https://cloud.mail.ru/public/4ztf/5fi3cUpG9
Ирина Калмыкова,Как выбрать цвета обработки (2019),"Этот урок - открытый и полный рассказ о том, как выбрать цветовой стиль  как для съёмки, так и для дальнейшей  обработки всей серии, начиная от простых, заканчивая самыми интересными.  Посмотрите трейлер к уроку, где мы заглянем внутрь и посмотрим о чём будет речь. Урок очень необычный и наполнен чёткими руководствами и профессиональными приёмами!

В уроке будет рассказано про множество разных видов съёмки",https://www.irinakalmykova.com/video/59/kak-vybrat-cveta-obrabotki-new2019#video,https://cloud.mail.ru/public/B2D6/EWU5G5u5B
Ирина Калмыкова,Пробный. Статьи от Ирины Калмыковой (2019),"Что вы получите в пробном проекте!
Много уникальных и интересных приёмов, которые помогут вывести вашу работу на новый уровень.

Сборник из 25 уникальных статей из разных проектов.

Статьи

Как получить на съёмке желаемый цвет зелени
Как характер света отражает характер героя. Часть 1
Левое или правое?
Развиваем чувство прекрасного
Анкетирование: договариваемся о фотосъёмке
Фантастическое увеличение через конвертер
Следим за тенденциями
Удерживаем интерес клиентов
Идеальная кожа
Как работать с детками в очках?
Кто должен выбирать фото для обработки?
Лепестки диафрагмы
Фотосъёмка на море. Композиционные хитрости
Необычные герои
Профессиональное выгорание. Что делать, когда сил больше нет?
Сколько времени нам требуется для того, чтобы стать профессионалом?
Warp. Идеальная геометрия
Составляем семантическое ядро
Ошибки при позировании
Как выбрать эскпозамер?
Центральная композиция
Как сделать модель стройней? Часть 1
Использование редких цветов
Зелёный цвет
Американская ночь",https://www.irinakalmykova.com/project/36/probnyj,https://cloud.mail.ru/public/4Uph/37X33Lmhe
