author,name,desc,detail,dwnld
Knp University,"Все курсы университета (Symfony, Doctrine, JS, etc) [2010-2018, ENG]","Курсы от одной из лучших команд разработчиков на Symfony + Doctrine.
Symfony, Doctrine, Twig, PhpUnit, Behat, REST API, немного JS.
Состояние - август 2018.",Сайт производителя: https://knpuniversity.com/,"Магнет ссылка
Скачать через торрент"
Специалист,Программирование в системе 1С:Предприятие 8.3 - 7 курсов (2015),,https://www.specialist.ru/track/t-1c83,https://cloud.mail.ru/public/4gLH/4vFtb1nht
Специалист,Администрирование Oracle11g (комплексная программа),,,"https://cloud.mail.ru/public/2Xzk/3nfHMDL5Q
Пароль: oskdhdfjkfnw"
"Marious Kuriata, экзаменатор, сетевой инженер и инструктор",Лабораторные работы уровня Cisco CCNA,,,https://yadi.sk/d/ioAVCC73gmx5b
Дмитрий Елисеев,Мастер-класс по разработке менеджера проектов на Symfony. Часть 1 (2019),"Для кого:

Занимаетесь разработкой на Symfony или планируете его изучить
Разрабатываете на других фреймворках, но хотите перенять знания к себе в проект
Испытываете сложности с документацией и хотите потренироваться на практике
Хотите ознакомиться с новыми для себя архитектурными подходами
Хотите перенять лучшие практики различных фреймворков
Хотите потренироваться в применении знаний ООП или узнать, что это такое
Хотите изучить модульное тестирование на реальных примерах
Планируете заниматься разработкой REST API, его тестированием и документированием
Планируете использовать общедоступные компоненты Symfony в своих проектах
Хотите узнать слабые и сильные места различных фреймворков

Что изучим:

Философия Symfony в сравнении с другими фреймворками
Выбор подходящих скелетонов для конкретного проекта
Установка и настройка фреймворка
Поднятие девелоперского окружения на Docker
Сборка Docker-образов для выкладки в Staging или Production
Использование и расширение популярных компонентов Symfony
Использование компонентов Symfony отдельно в проектах на других фреймворках
Написание слабосвязанного кода
Практики применения подхода DDD (Domain Driven Development)
Построение богатых моделей предметной области (Rich Domain Model)
Построение доменных сущностей и агрегатов в Doctrine ORM
Использование очередей и брокеров RabbitMQ для фоновых задач
Использование шаблонизатора Twig и написание плагинов
Программирование нестандартных форм ввода.
Регистрация через элекронную почту и через соцсети
Реализация умной системы прав и разрешений RBAC для менеджеров и исполнителей
Написание универсального модуля комментариев
Подключение и компиляция JavaScript-ассетов пакетом Encore
Полнотекстовый поиск в PostgreSQL
Разработка API для мобильных устройств
Подключение OAuth2 для API
Генерация документации для API
Отправка Websocket-уведомлений через Centrifugo
Оптимизация Dockerfile для ускорения сборки контейнеров для Production
Вынесение загрузки пользовательских файлов на файловые хранилища
Объектно-ориентированный анализ
Модульное и интеграционное тестирование
Лучшие практики и полезные паттерны проектирования
...и другие полезные вещи",https://elisdn.ru/project-manager,https://cloud.mail.ru/public/3xz6/2sR9e4hBo
Максим Ширко,Продвинутая верстка и адаптация сайтов под мобильные устройства в Zero Block (2019),"За 3 дня разберемся с основными ошибками, фокусами и способами верстать так, что бы не «разъезжалось»

Статичная, резиновая и пороговая верстка в Zero BlockGrid и Window Container
Структурируем знания по grid container и window container, определяем наиболее частые ошибки, на примере нескольких проектов разбираем интересные кейсы

Резиновая сетка и пороговые значения
Строим свою сетку в Тильде и разбираемся с версткой под Full HD / 4K мониторы, управляем размером шрифта в зависимости от разрешения экрана

Адаптация
Верстка отдельных версий для телефонов, определяем наиболее частые ошибки и разбираем кейсы

В конце стрима вы можете прислать свой проект и мы вместе разберем ошибки в верстке
Во время интенсива вы получите 2 интересных домашних задания, где сможете поупражнятся в верстке сложного дизайна
Дополнительно вы получите видео-уроки по кастомизации скролла на Тильде: поэкранный вертикальный, горизонтальный и смешанный скролл.

Интенсив будет проходить в личном кабинете Тильды. Во время прямых эфиров вы сможете задавать любые вопросы. Записи останутся с вами навсегда.",https://tildoshnaya.pro/intensiv-po-verstke,https://cloud.mail.ru/public/2CfV/4pD4GJtGS
Максим Ульянов,"Про TDD, BDD и вот это всё. Зачем JS-разработчику писать тесты?  (2019)","На вебинаре будет рассмотрено:

Поговорим о том что такое тестирование и почему мы – фронтенд разработчики — должны это делать.
Разберем типы тестов, когда они нужны, а когда не обязательны.
Посмотрим на основные инструменты для тестирования и определим их области применения.
Научимся писать тестовые сценарии и автоматизировать процесс на практике.",https://pr-of-it.ru/webinars/88.html,https://cloud.mail.ru/public/3qGR/3eNPS65ep
"Алексей Милосердов, Данил Гриднев",Тестирование на проникновение с помощью Kali Linux 2.0,,https://webware.biz/forum/resources...e-s-pomoschju-kali-linux-2-0-v-pdf-formate.6/,https://cloud.mail.ru/public/qu6P/3B9fpWDCb
"Илья Лебедев, Юрий Дворжецкий",Разработчик full-stack на Python,,https://otus.ru/lessons/webpython/?,https://yadi.sk/d/IKBvWzmy5-NKjQ
Михаил Русаков,Научись программировать на языке Java с нуля в кратчайшие сроки (2019),"Раздел 1. Введение

В данном разделе Вы узнаете:

Как наиболее эффективно проходить курс.
Как работает язык Java изнутри. Это очень важно понимать, поскольку такие базовые знания отличают дилетанта от профессионала.
В какой среде разработки лучше писать Java-программы. Мне довелось испробовать 3 различных среды для этого языка, с каждой из которых я проработал не менее нескольких десятков часов, и выбрал в итоге на свой взгляд наилучшую, с которой я Вас и познакомлю.
После просмотра данного раздела Вы уже будете знать, что это за язык, как он работает, а также у Вас уже будет всё готово для написания Java-программ.

Раздел 2. Основы программирования на Java

В данном разделе Вы узнаете:

Как выглядит Hello World в 2-х различных вариантах.
Что такое переменные, как они создаются и используются.
Какие типы переменных есть в Java и чем они отличаются друг от друга.
Какие арифметические, логические и побитовые операции есть в Java и как их использовать.
Что такое условный оператор и как он работает.
Что такое циклы и какие они есть в Java.
Что такое цикл for, foreach, while и do-while и какая между ними разница.
Что такое оператор switch-case и как его использовать в Java.
Что такое массивы, какие они бывают и, как и когда их использовать.
После прохождения этого раздела Вы уже сможете создавать простые программы на Java.

Раздел 3. Объектно-ориентированное программирование в Java

В данном разделе Вы узнаете:

Что такое объектно-ориентированное программирование и какие парадигмы в нём есть.
Как создаётся класс в Java.
Что такое методы и их перегрузка.
Что такое модификаторы доступа и как правильно их применять.
Что такое статические поля и методы.
Как использовать наследование в Java.
Что такое внутренние классы.
Что такое абстрактные классы и методы.
Что такое интерфейсы и как их применять при написании сложных программ.
Что такое анонимные классы и как они позволяют экономить время при программировании.
Что такое обобщённые классы и методы и как они используются.
Как использовать методы toString() и clone().
Что такое лямбда-выражения (это новинка из Java 8) и как они применяются на практике.
Что такое рекурсия и где она применяется.
После просмотра данного раздела Вы сможете создавать относительно сложные программы с любой по сложности иерархией классов и интерфейсов.

Раздел 4. Исключения в Java

В данном разделе Вы узнаете:

Что такое исключения и почему они так важны.
Как обрабатываются исключения в Java.
Как используется блок finally.
Как генерировать исключения.
Как обрабатывать много исключений.
Как создавать свои собственные исключения.
Просмотрев этот раздел Вы сможете грамотно обрабатывать самые различные исключительные ситуации, как в чужих библиотеках, так и при написании собственных.

Раздел 5. Основные классы в Java

В данном разделе Вы узнаете:

Выполнять самые различные строковые операции
Выполнять разнообразные математические операции
Использовать коллекции – важнейшие классы, без которых не обходится ни одна мало-мальски серьёзная программа.
Работать с датой и временем в Java.
Использовать множество различных классов и главное узнаете, как их осваивать самостоятельно.
После прохождения данного раздела Вы сможете самостоятельно осваивать новые классы, что является важнейшей частью при написании программ с абсолютно любым функционалом.

Раздел 6. Создание пользовательского интерфейса

Из этого раздела Вы узнаете:

Как создается пользовательский интерфейс в Java.
Как выводится окно программы и как его настраивать.
Какие есть элементы пользовательского интерфейса, как их выводить и использовать.
Как делать компоновку элементов, используя классы Java, и какие возможности есть для этого в IDE.
Что такое события и как их обрабатывать.
Как создаётся меню программ и как реализуется его обработка.
Как обрабатывать события мыши и клавиатуры.
Как создаётся собственный пользовательский компонент.
Просмотрев данный раздел, Вы научитесь создавать программы с любым интерфейсом, а также научитесь обрабатывать действия пользователя (нажатие кнопки, ввода текста, нажатие клавиш на клавиатуре, движение мышью и так далее).

Раздел 7. Работа с графикой

В этом разделе Вы узнаете:

Как вообще можно рисовать в Java.
Как рисовать различные фигуры.
Как создать анимацию.
Как вывести изображение из файла или из Интернета.
Как рисовать свои собственные компоненты (например, ту же кнопку, но со своим дизайном).
После этого раздела Вы сможете не только создавать приложения со своим неповторимым внешним видом, но и выводить различные графики, создавать компьютерные игры.

Раздел 8. Работа с внешними ресурсами

В этом разделе Вы изучите:

Процесс получения информации о файле.
Процесс чтения данных из файла как текстовых, так и всех остальных типов файлов.
Процесс записи данных в файл.
Процесс загрузки данных с удалённого сервера, что лично я в своих программах использовал безумно часто (связь по API с моим сервером, загрузка данных с API других сайтов, парсинг Web-страниц и так далее).
Просмотрев этот раздел, Вы научитесь работать с файлами и директориями: создавать их, удалять, читать их и записывать в них информацию, а также сможете работать с удалёнными серверами, получая и отправляя запросы.

Раздел 9. Многопоточное программирование

Посмотрев данный раздел, Вы узнаете:

Что такое многопоточное программирование, как оно работает изнутри и для чего оно нужно.
Как создать отдельный поток в Java.
Как управлять потоками и синхронизировать их работу.
Что такое демон-потоки и как их можно использовать.
Просмотрев данный раздел, Вы научитесь создавать сложные многопоточные приложения.",https://srs.myrusakov.ru/java,https://cloud.mail.ru/public/Nvdg/3Y3pDtagP
Packt Publishing,360 GB курсов по программированию,,,https://cloud.mail.ru/public/N2xG/S7kduwHmt/
,,,"https://kasyanov.info/page/html-css/index.php 




Скрытый контент, для просмотра которого нужно лайкнуть пост.
 https://cloud.mail.ru/public/237A/3G2AeQENk
Пароль: openssource.info-from-xeka",
HTML Academy,"Интенсивный онлайн‑курс Профессиональный PHP, уровень 1 (2018)",,https://htmlacademy.ru/intensive/php,https://cloud.mail.ru/public/4XWJ/5LfcqWgwf
Арсений Батыров,Chrome DevTools: Инструменты тестировщика (2019),"Тестировщик всегда работает в условиях недостатка времени: беклог не уменьшается, релиз на носу, а протестировать нужно еще многое. Чтобы обеспечить качество продукта, нужно постоянно повышать эффективность собственной работы. Один из способов - освоить некоторые инструменты, облегчающие рутинные действия в тестировании.

В веб-тестировании часто требуется работать с изнанкой страницы: смотреть локаторы, определять время загрузки, выделять отдельные элементы. Де-факто стандартом в индустрии стал инструмент Chrome DevTools, встроенный прямо в браузер Chrome. Разработчики используют его для отладки кода, но этот инструмент широко распространен и в тестировании. Более того, основные паттерны работы, заданные Chrome DevTools, используются как в других веб-инструментах, так и в работе с мобильными устройствами. Естественно, хорошее знание такой утилиты будет плюсом для любого тестировщика.

Курс «Chrome DevTools: Инструменты тестировщика» создан для быстрого погружения в специфические для тестирования навыки работы с этим инструментом. Курс — практический, теория дается в минимально необходимом для понимания объеме. Знания, приобретенные на этом курсе, помогут вам эффективно работать с Chrome DevTools сразу по окончании занятий.

Вы научитесь:

писать CSS и XPath локаторы;
ловить JS-ошибки;
отличать типы запросов друг от друга;
проверять сайт под нагрузкой;
эмулировать экран мобильных устройств;
менять скорость соединения;
проверять сертификаты безопасности;
и огромному количеству других вещей.

ПРОГРАММА:

Введение

Что такое Chrome DevTools
Начало работы с Chrome DevTools
Elements. Работа с DOM страницы

Краткий обзор HTML:
           тег

атрибут тега

теги html

head

body

script


Редактирование HTML страницы на лету
Краткий обзор CSS - стили элементов и их составляющие
Редактирование CSS страницы на лету
Работа с локаторами - CSS и XPath
Console. Работа с JavaScript

JS-ошибки
JS-дебаг и JS-логи
Простой JS своими руками
Sources. Работа с подгружаемыми данными

Загруженные CSS-стили
Загруженный JS-код
Загруженные картинки
Файлы со сторонних ресурсов
CDN
Network. Работа с запросами

Типы запросов: HAR, JS, CSS, Img
HAR-запросы. Как устроен HTTP-протокол
AJAX-запросы
Работа с фильтрами
Работа с кешем и логами
Performance. Тестирование нагрузки на сайт

JS Heap
ЦПУ
Ноды, документы и другие виды нагрузки
Application. Работа с текущим приложением

Storage и его виды
Работа с Cookie
Работа с Cache
Security. Работа с безопасным соединением

HTTPS и TLS
Зачем требуется безопасное соединение
Проверка сертификатов
Device bar. Имитируем работу с девайсами

Отличия Desktop Web и Mobile Web
Работа с образами
Network conditions. Работа с соединением

Кастомизация скорости соединения
User agent
Технические требования
Для выполнения заданий вам потребуется:


Windows 7 / Mac OS High Sierra+ / Ubuntu 16.06+
Процессор i-серии (i3, i5, i7) или аналогичный от AMD
Минимум 4 GB RAM
1 GB на жёстком диске
Разрешение экрана минимум 1280 x 800
Желательно - устройство на Android 5+",http://software-testing.ru/edu/3-online/275-devtools,https://cloud.mail.ru/public/ZERj/yJKSzZGzD
WEBЩИК,Свободный интернет для всех-всех-всех,,https://skladchik.com/threads/webЩИК-Свободный-интернет-для-всех-всех-всех.238348/,https://cloud.mail.ru/public/QsKD/3E4zn4j6V
Никита Шультайс,Online-курс программирования на языке Python 3,,https://shultais.education/courses/python-3,"https://yadi.sk/d/cZKGqSsRqUGYG



			Пароль: 2a0aslf8dn
		
Нажмите для раскрытия..."
Специалист,CEH. Этичный хакинг и тестирование на проникновение v8 (2013),,http://www.specialist.ru/dictionary/definition/ceh,https://cloud.mail.ru/public/BLbR/RQHuVWVee
Бен Тристем,Unreal Engine C++ Developer: Learn C++ and Make Video Games,"«Признанный критиками» и «безумно успешный» курс по Unreal Engine был создан в сотрудничестве с Epic Games. Узнайте, как создать видеоигры с помощью Unreal Engine 4, бесплатной платформы для разработки игр, используемой разработчиками по всему миру. Изучите С++, стандартный язык игровой индустрии, с нуля. С этим курсом вы будете уверены в основах программирования и разработки игр. Вам не нужно никакого опыта на Unreal или по кодингу! Если вы новичок, мы научим вас всем принципам программирования и игрового дизайна, которые вам понадобятся. Если вы художник, мы научим вас воплощать свои активы в жизнь. Если вы программист, мы научим вас принципам дизайн игры.
«Любой серьезный игровой программист должен знать C++» Джейсон Грегори, ведущий программист Naughty Dog.
Начните изучать Unreal C++ прямо сейчас, вы не будете разочарованы!

Чему вы научитесь:

C ++, стандартный язык игровой индустрии.
Как использовать редактор Unreal Engine 4.
Unreal Blueprint для удобного программирования.
Git как система управления версиями и резервного копирования.
ООП и способы реализации на практике.
Звуковые эффекты и аудио, чтобы добавить глубину в ваши игры.
Принципы игрового дизайна.
Шаблоны программирования и лучшие практики.
Unreal's Terrain Editor для создания эпических пейзажей.
Программирование ИИ для врагов.
Сильные и профессиональные навыки решения проблем.
Фундаментальное понимание компьютеров.
Чистый и понятный код.
Unreal Gameplay Framework для создания вашей игры
Физика автомобиля.
Blackboard and дерево поведения   для настраиваемого ИИ.
Animation Blueprint для пользовательской анимации персонажей.
Паттерн программирования С++ не повторяйся.
Векторная математика для игровых и физических вычислений.
Для кого этот курс:

Грамотные и уверенные пользователи ПК.
Художники, которые хотят оживить свои активы в игровом движке.
Разработчики, которые хотят заново освоить программирование.
Полные новички, которые готовы упорно трудиться.
Программисты, которые хотят заново освоить разработку игр.
Объем материала: 25,9 Гб
Язык: Английский с субтитрами
Год выпуска: 4/2019",https://www.udemy.com/course/unrealcourse/,https://cloud.mail.ru/public/4jVG/48jN6t1Zx
Секреты Excel,151 трюк Microsoft Word (2017),,http://www.excelok.ru/word.htm,"https://yadi.sk/d/lTRP9AmO3PZ8FC



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
Ольга Назина,Техники локализации плавающих дефектов (2019),"Ох уж эти мистические «плавающие ошибки». Сколько вокруг них мифов! Но, когда причина найдена, всегда оказывается, что нет плавающих багов, а есть недолокализованные.

Поэтому мы будем учиться локализовывать баги, которые «не воспроизводятся». Учиться искать причину проблемы без помощи разработчика. Учиться смотреть в код и искать причину снаружи. Делить бисекционно и читать логи. В общем, всё, что нужно для воспроизведения!

Воспроизведение ошибки
Если вы не можете вопроизвести ошибку, то:

Прочитайте логи — если есть доступ к логам, всегда в первую очередь смотрим туда! Если у нас веб-приложение, проверьте, что ушло с клиента на сервер.
Проверьте граничные значения — баги часто тусят на границах.
Попробуйте пойти «от обратного» — подумать, как получить саму проблему. Этот метод хорошо работает для багов с кэшом
Составьте таблицу отличий — у вас то все работает. Что отличает ваш кейс от падающего?
Что записывать в таблицу отличий:

Состояние объекта.
Действия, которые с ним выполняли.
Устройство, на котором воспроизводится.
Время выполнения действия (какой релиз?).
Способ воспроизведения (GUI, API).
Количество открытых вкладок в браузере.
В отлове багов помогает понимание того, где копятся баги и какого рода: как влияет на работу системы concurrency, миграция данных, перетипизация переменной внутри кода… Зная последствия, вы будете понимать, что именно записать в таблицу отличий.

Локализация ошибки
Если вы можете воспроизвести баг, но не можете локализовать (слишком много шагов воспроизведения / слишком большой файл, внутри которого есть ошибка), то:

Посмотрите код — возможно, это будет самым быстрым решением.
Используйте бисекционное деление.
Придумайте теорию (на баг влияет то и то) — подтвердите ее, а потом попробуйте опровергнуть.
Выкиньте лишнее из шагов — возможно, именно это сбивает вас с толку
На курсе мы будем рассматривать каждую из техник. Вы сможете сразу применить ее на практике на специально подобранных домашних заданиях, которые показывают именно данную технику или конкретную проблему (миграции данных, стыка интеграции и т.д.)



Спойлер: Программа курса:



Это практический курс: теории минимум. Типичная лекция — на 10-15 минут. Короткая лекция «как это применять» и тут же практика! Конечно, есть и сложные лекции (на 30 минут). Есть и короткие, на 7 минут. Нет жесткой привязки ко времени лекции. Сколько надо дать теории, столько и говорю, а дальше уже практикуйтесь.

Для локализации багов мы будем применять техники:



Черного ящика — как понять, что происходит, если нет доступа в код.
Белого ящика — куда можно посмотреть в коде? Смотреть будем на примере приложения folks с открытым исходным java-кодом. Разумеется, у вас на проекте код будет выглядеть по-другому, но зато вы получите представление, где там могут вылезти баги. Баги, которые мы будем рассматривать на курсе, не были внесены в приложение нарочно — так что все приближено к реальности.
Лекции идут в фирменном стиле тренера, с картинками. Посмотрите примеры видео на youtube-канале тренера, чтобы понять, подходит ли вам такой стиль изложения.

Если вы переживаете, что не сможете что-то сделать (например, задания на просмотр кода), вот вам задача для самопроверки — соберите проект folks и запустите тесты. Инструкция есть, есть даже видео-инструкция по установке java, maven на Windows, Если справитесь, то и все остальное будет вам по плечу!

Программа курса
0. Введение
Что такое локализация и зачем она вообще нужна тестировщику.

Как умение локализовывать задачи экономит время команды и убирает панику.

Как знание о типовых проблемах помогает воспроизводить баги, которые «не воспроизводятся».

1. Уточнение устройств, на которых есть баг
На что обращать внимание при багах «поехала верстка», «текст вылезает за пределы экрана».

Как понять, в какой момент едет верстка? Какие инструменты использовать:

— как замерить размер окна;
— какие есть линейки;
— как посмотреть размер окна в консоли.

2. Исследование состояний
Изучим разные состояния объекта. Если проблема при сохранении — а кого мы вообще сохраняем?

— свежесозданную карточку
— отредактированную
— удаленную
…

Если у нас есть пользователь, то какой он? А как регистрировался? Как это может повлиять на воспроизведение бага?

3. Использование классов эквивалентности и граничных значений
Что такое классы эквивалентности.

Почему на границах встречаются баги.

Зачем тестировать ноль и как его найти, если у нас не строка ввода?

4. Опровержение своих теорий
Как опровергать свои теории и зачем это нужно.

— таблица отличий;

— метод «найди 5 отличий»;

— принцип минимализма (отсеивание лишнего).

5. Метод бисекционного деления
Что такое бисекционное деление.

Как его использовать тестировщику для локализации бага.

Как оно используется в разработке и к каким проблемам может привести.

6. Чтение логов
Что такое логи. Что в них записывается?

Как читать логи. Как читать стектрейс ошибки.

Логи на сервере и на клиенте.

7. Просмотр запросов с клиента на сервер
На клиенте помимо JS-логов можно смотреть, что вообще ушло на сервер.

Это помогает понять, где произошла ошибка и кто виноват: клиент или сервер. Учимся это делать.

8. Воспроизведение «от обратного»
Техника расследования закрытой комнаты. Наиболее актуальна для багов с кэшом.

Вот есть баг, из кэша достаются неправильные данные. Как воспроизвести? Идем от обратного, пытаемся получить “плохие данные” разными путями.

9. Проверка по коду
Как читать код, при условии, что разработчики идут вам на встречу и разделяют потроха логики и описание объектов.

Читаем java-объект и схему создания БД. Выверяем их на соответствие друг другу.

Внимание: у вас на проекте может быть не java, но принцип все тот же. На примере домашнего задания вы увидите, как можно найти баг, исследуя код

10. Проверка соответствия типов данных
Если поле встречается в коде несколько раз:

— в объектной модели;

— в схеме создания БД;

— где-то еще

Важно проверять соответствие типов. Смотрим, какие встречаются баги на несоответствие типов.

11. Проверка стыка интеграции
Какая бывает интеграция между системами.

Какие бывают баги на стыке интеграции.

Куда смотреть в первую очередь.

12. Проверка данных после миграции
Зачем тестировщику нужна как чистая база, так и база, живущая веками?

Примеры ошибок, вылезающих после миграции и почему они не ловятся на свежей тестовой БД.

13. Проверка concurrency
Типичная ошибка — выполнение CRUD над одним пользователем. Тестировщик может найти баги, переключаясь между вкладками интерфейса. Но это про поиск багов, а не про локализацию, казалось бы, да?

Но о concurrency важно знать, так как параллельная работа может быть и на другом уровне:



Идет забор данных из базы по 1000 записей за раз. Что, если в этой 1000 встретились 2 одинаковых клиента? Строка базы заблокирована первым изменением — второе разваливается.
Интеграция по SOAP \ REST. Если запросов много, там тоже можно влететь на изменение одного и того же клиента.
И в этом случае к вам придут “у меня тут ошибка”, а вы понять не можете, откуда она взялась, так как текст невразумительный. Надо помнить про параллельную работу, чтобы локализовать причину.

14. Заключение
Подводим итоги.",http://software-testing.ru/edu/3-online/276-bug-localization-technique,https://cloud.mail.ru/public/58xA/3Ez4GwDoK
xakep.ru,"Журнал ""Хакер"". 1-239 выпуски",,https://xakep.ru/issues/xa/,"https://yadi.sk/d/8hou7T5QuzVjFw
Скопируйте и вставьте ссылку в адресную строку"
Фёдор Борщёв,От джуниора до СТО. Правила построения карьеры в IT (2019),,https://pmdaily.ru/courses/cto-growth/,https://cloud.mail.ru/public/4p7V/4brqJFuim
Дмитрий Елисеев,Мастер-класс по Laravel,"Программа мастер-класса:
- Распределённое окружение на Docker
- Вложенные рубрики
- База городов и областей
- Динамические атрибуты для рубрик
- Сложный фильтр по атрибутам с ElasticSearch
- Баннерная система со статистикой
- Уведомления о событиях на сайте
- Очереди для фоновых задач
- Двухфакторная аутентификация с SMS
- Платное продвижение объявлений
- Геолокация для определения города
- Привязка Яндекс.Карт
- Интеграция систем почтовых рассылок
- JSON API для мобильных приложений",https://elisdn.ru/laravel-board,https://cloud.mail.ru/public/LXwM/6MzxKdGD6
skill.im,"MS Outlook 2016, базовый курс (2019)","Главная цель курса:

Познакомить Вас с основными возможностями Outlook’a и показать, как эта программа может помочь Вам в организации рабочего процесса.

В этом курсе Вы узнаете:

Как устроен интерфейс программы.
Что происходит с электронным письмом после отправки.
Как создавать, сохранять и отправлять сообщения.
Как отвечать на письма и пересылать сообщения.
Как создавать и удалять контакты.
Как отмечать свои планы в календаре.
Как создавать и удалять задачи.
Куда можно быстро записать свои мысли и идеи.

Преимущества курса:

Курс создавали эксперты работы в программе.
Каждый урок посвящён решению конкретных задач.
Легкий и понятный стиль изложения. 


Программа курса:

Раздел №1. (Почта) Первые шаги

1.Обзор интерфейса 04:34
2.Создание учётной записи (ч/з Gmail-аккаунт)
3.Добавление корпоративной почты
4.Интерфейс при работе с почтой
5.Настройка интерфейса

Раздел №2. (Почта) Создание и отправка сообщений

6.Создание сообщений
7.Сохранение и отправки письма
8.Отправка письма нескольким адресатам
9.Симуляция: создание и отправка сообщений

Раздел №3. (Почта) Получение сообщений

10.Входящие письма
11.Команды ""Ответить"" и ""Ответить всем""
12.Пересылка писем
13.Удаление сообщений

Раздел №4. (Контакты) Добавление и использование контактов

14.Создание и удаление контактов
15.Изменение контакта
16.Добавление контактов из почтового модуля
17.Поиск контактов
18.Использование контактов для отправки письма
19.Отправка контакта по почте

Раздел №5. (Календарь) Обзор модуля

20.Интерфейс при работе с календарём
21.Режимы отображения календаря и навигация
22.Навигация с помощью мини-календаря
23.Панель погоды

Раздел №6. (Задачи) Создание и изменение задач

24.Создание задач из других модулей
25.Изменение и удаление задач
26.Создание повторяющихся задач
27.Изменение и удаление повторяющихся задач

Раздел №7. (Заметки) Работа с заметками

28.Создание и удаление заметок
29.Использование заметок",https://www.skill.im/outlookbas/,https://cloud.mail.ru/public/52H6/3RvHWWKBw
