author,name,desc,detail,dwnld
"Кевин ""Merby"" Доерскен",Профессиональные расчеты в МТТ,,http://vodsmarket.com/actions/view/46,https://yadi.sk/d/RObcDIkDfnyWB
Carroters,Воды с DeucesCracked 2016 (3 видео),,http://www.deucescracked.com/,https://cloud.mail.ru/public/3skZ/eNdhEbQW6
FreestylePoker,Набор новых платных видео,,"http://freestylepoker.com/video?id=523
		
Нажмите для раскрытия...





			http://freestylepoker.com/video?id=525
		
Нажмите для раскрытия...





			http://freestylepoker.com/video?id=533
		
Нажмите для раскрытия...





			http://freestylepoker.com/video?id=539
		
Нажмите для раскрытия...","Разбор раздач - Терн после контбета




			https://yadi.sk/i/DrqI2AKNfnXnw
		
Нажмите для раскрытия...

Игра 3бет потов со средними парами, оверкартами будучи агрессором




			https://yadi.sk/i/WFF7z1P_fnXqJ
		
Нажмите для раскрытия...

FlopZilla работа со спектрами кола на флопе




			https://yadi.sk/i/FG8l8GDhfnXrw
		
Нажмите для раскрытия...

Флопзилла. Практическое руководство




			https://yadi.sk/i/oySNSvgFfnXt7
		
Нажмите для раскрытия..."
YourDoom,Новый видеокурс от YourDoom за 2014-й год,,http://forum.gipsyteam.ru/index.php?showtopic=93716&view=findpost&p=3366642,https://mega.nz/#F!JpEA2KKZ!bXXQ8-U2ty8btI0Vaf1KlA
bkvplus,Футбольный анализатор (FutAnaliz на базе Exсel),,http://bkvplus.ru/,https://cloud.mail.ru/public/9c5c5a423dc1/Totals.xlsx
,Легальная вилка - безрисковый заработок в ставках на спорт,,http://fxsa.org/threads/legalnaja-vilka-bezriskovaja-besproigryshnaja-sistema.3759/,https://cloud.mail.ru/public/LUAa/C2qhLMY3y
Алексей Вилин,Несколько схем ставок,,,https://cloud.mail.ru/public/87908604d770/Несколько схем ставок
Zazano,BSS NL400+ от Zazano (15 видео),,,https://yadi.sk/d/Xw508onmzaBcq
Павел Вернер,Руководство Вернера по современным кэш играм (2014),,,https://yadi.sk/i/WlaM_TMmfWVyk
,Чистый заработок 750$ за 2 месяца,,,https://mega.nz/#!cNcznbJY!TpE8KSoeGbvrmuIZVCdOEz-MCjZzPYaFoMp4JH6lsls
BetlinePRO,Система ставок на спорт,,http://www.betlinepro.ru/,https://yadi.sk/d/aDrg8zAof9kBi
,Слив с фейковых аккаунтов с балансами (покер),,http://skladchik.com/threads/Слив-с-фейковых-аккаунтов-с-балансами-покер.4914/,https://yadi.sk/i/wDnx09c5bnhGv
Коллин Мошман,Свежее видео от легендарго Коллина Мошмана. Русский язык,,,https://yadi.sk/i/w1D-3fHUf8L53
Сергей Наумов,Как инвестировать в ETF в России и за рубежом,,http://finwebinar.ru/20160531/,"https://cloud.mail.ru/public/3s1E/MbHFQrFLY



			Пароль: nsj47FrD38Ngg48
		
Нажмите для раскрытия..."
pokerstrategy,Лучший тренер Heas-up sit and Go's турнирам. Русский язык,,,https://yadi.sk/d/KSd9HB_sf8AYF
Игорь Осипов,Программа по букмекерским бонусам Великобритании 2.0,,http://bonussystems.ru/,https://yadi.sk/i/RZxNWGwYysHCZ
Волкодав,Стратегия на волейбол,,,https://cloud.mail.ru/public/8NCr/xoKScyeMi
,Легальная вилка в БК,,,https://yadi.sk/d/dEC2Dw6RxDjXq
Романов,Как заработать на ставках 24 560 рублей за 14 дней без знаний и опыта (2014),,,https://yadi.sk/d/PgfOZnLNbwZX6
,Стратегия лайв ставок на Betfair и БК,,,https://cloud.mail.ru/public/DCBJ/B2hbiBP1M
Strawnij,Покер. Продвинутая стратегия «игра против фишей» Часть 2,,http://freestylepoker.com/forum/viewtopic.php?f=90&t=4244,https://yadi.sk/i/JTwf8gFdk4NwT
"Purity, thinkandpush и другие",Воды с Pokerstrategy 2015,,https://ru.pokerstrategy.com/video/,https://cloud.mail.ru/public/3uCE/3cH9LQSyi
Strawnij,Покер. Продвинутая стратегия «игра против фишей» Часть 1,,http://freestylepoker.com/forum/viewtopic.php?f=90&t=4244,https://yadi.sk/i/Kv45kS90k4Nw4
,Подборка книг по покеру,,,https://cloud.mail.ru/public/2paehmbJdGzw/книги.rar
Светлана Сидорова,7 главных секретов Betfair,,http://betfair-for-women.com/7secrets/,https://cloud.mail.ru/public/3Zjc/3Em9nkWZM
,Статьи о беттинге от sport-analiz,,,https://cloud.mail.ru/public/2YnZSgmeinib/Беттинг.rar
,"Футбольная стратегия ""Draw in half""",,,"В футбольной стратегии ""Draw in half ""речь идет о ставках которые в линии БК называются : ничья хотя бы в одном из таймов. Такой исход предлагается БК на многие матчи и средний коэффициент на этот исход 1.4 - 1.5 но может быть и ниже и выше, в зависимости от чемпионата! Ставки делаются по следующему алгоритму:
1.Ставки делаются только на матчи чемпионатов стран.


2.В чемпионате команды должны отыграть минимум 5 матчей.

3.Коэффициент на ТМ матча должен быть в районе 1.6-1.7.

4.Смотрим 5 последних матчей комады, если в 3-4 матчах команда один тайм играла в ничью,то она подходит под алгоритм.

5.Отбираем следуя алгоритму 2 матча и делаем экспресс-двойник.

P.S.При грамотном отборе проходимость очень хорошая и можно играть даже чисто ординарами."
Светлана Сидорова,Мобильный Betfair - Инвестор,"Вам понадобятся только:

3 – 7 дней вашего бесценного времени на освоение курса,
100 долларов, чтобы начать инвестировать,
дисциплина,
эмоциональная устойчивость.

Что вошло в курс «Мобильный Betfair - Инвестор»:

Торговля на бирже спортивных ставок Betfair через мобильное приложение биржи;
Недооценённые матчи, как способ извлечения прибыли;
Краткосрочные, среднесрочные и долгосрочные стратегии инвестирования на бирже спортивных ставок Betfair с потенциальной прибылью, достигающей 20 710%;
Математическое перераспределение прибыли;
Получение прибыли до начала спортивного события.",http://ww1.betfair-for-women.com/,https://cloud.mail.ru/public/5rJK/2K6vybMwr
BET-KING,Стратегия игры на хоккей (2014),,https://vk.com/betking32?w=wall-49931870_151396,"https://cloud.mail.ru/public/6rr6/FpnbMwo21



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
,Подборка стратегий на Теннис (настольный + большой),,,https://yadi.sk/i/I26nFMCxkBj9v
,«Система Футбол + PRO»,,http://biz-777.ru/futbolpro/index.htm,"https://cloud.mail.ru/public/5vPp/5eXo9BQhr



			Пароль: WWW.infobit.su@2016

Нажмите для раскрытия..."
Команда FuckBuk,Программа для ставок на футбол FuckBuk,,http://fuckbuk.ru/,https://yadi.sk/i/Y0wqS_88wBdBJ
Владимир Егоров,Как зарабатывать на ставках от 3000-9000 рублей в день!,,http://skladchik.com/threads/Как-зарабатывать-на-ставках-от-3000-9000-рублей-в-день.36279/,http://yadi.sk/d/WJDMzzYYQLvF3
"Ойеда Оскар Риера, Маккаун Джеймс",Марафон по волейболу,,,https://cloud.mail.ru/public/CaNf/qZcVqKYmW
Александр Дзалаев,28 комбинаций успеха,,http://helploto.ru/28/,"https://cloud.mail.ru/public/G1SQ/rU6iusaoV



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
Денис Скворцов,От 550$/мес на киберфутболе,,http://delovar.xyz/index.php/topic/10495-белая-система-заработка-от-35-тысяч-в-месяц/,https://cloud.mail.ru/public/FCeq/tiDBzHXWw
,Подборка курсов и систем по заработку,,,"http://dfiles.ru/files/tyzudp58w
		
Нажмите для раскрытия...





			http://dfiles.ru/files/3fqm982gs
		
Нажмите для раскрытия...





			http://dfiles.ru/files/0sqcfleed
		
Нажмите для раскрытия...





			http://dfiles.ru/files/bq0ivrn1q
		
Нажмите для раскрытия..."
,Программа Landi-Bet Tennis MyScore,,http://www.landibet.com/программы/,https://yadi.sk/i/_Cnag7gunxaae
James «SplitSuit» Sweeney,100K BSS Бьем НЛ50 (2012),,http://vodsmarket.ru/product/100k-bss-bem-nl50-v-2012-6max-bss-nl25-50-6h/,https://mega.co.nz/#!ZUwRFYJa!zJ3VkF4TqF2-CViJiUDgjTt677wU--X-R6XUYdiL_p8
,Баскетбол 2015,,http://skladchik.com/threads/Закрытая-баскетбол.66331/,https://cloud.mail.ru/public/5bUU/QwdkEM78C
,"Стратегия ставок на спорт ""Взлет"", приносящая от 5000 рублей в день",,,https://yadi.sk/d/wIz3MNyAqMxjz
Виктор Суханов,"Система ""Успех""",,http://www.bet-uspeh.ru/,http://dfiles.ru/files/xhclqps5k
,Система Отбора Матчей для Торговли Против Ничьи во Втором Тайме,,,https://cloud.mail.ru/public/6XVw/AQNHb7zxk
,Стратегии ставок лайв на Теннис (2014),,http://infohits.ru/sale/winners/index.html,https://cloud.mail.ru/public/MjJy3UbsNK8X/[Infosklad.org] Стратегии ставок лайв на Теннис.docx
,Академия анализа матчей,,http://www.akademia-analiza.ru/,https://cloud.mail.ru/public/2kAh/EvpxSpeiR
,Видеокурс. Стабильный заработок на Betfair,,,https://cloud.mail.ru/public/2tJ6vr43Q66N/[Infosklad.org] Стабильный заработок на Betfair-ВИДЕО КУРС
,Стратегии на Футбол и Теннис,,,https://cloud.mail.ru/public/Cs8g/id9u7Hvjr
,Cистема ФастБаскет!,,,https://yadi.sk/d/yF2t-PeFc5g89
Михаил Стариков,Стратегия МАЛЕНЬКОГО КОЭФФИЦИЕНТА,,,https://cloud.mail.ru/public/5CNS/5FziYD2Vk
,Заработок на лошадиных ставках,,,https://mega.co.nz/#!KsEwDbaQ!uGDqkRFSKCg-LKUhA7veUPVFBwQsqxIP8wJTw-iS9Ok
,Весь YourDoom,,,https://yadi.sk/d/gfPny6NnreKcq
Дзалаева,"Программы для ставок в лотерею ""28 комбинаций""",,,https://yadi.sk/d/OX8NWMOLbmWcC
,Программа на футбол RoLandi,,,https://yadi.sk/i/TqgSZZqAreXqy
,Коллекция - Всё для ставок,,,https://mega.co.nz/#!nswyTRrB!IQAyu9mR4tqBUbuBezkAwGSOtY_rL_QOvi1EoD41I54
,"Как заработать на спортивных событиях от 100 000 рублей в месяц, занимаясь своими делами!",,,https://cloud.mail.ru/public/5Anq/2qFMMMJU9
konbvseo,Программа для заработка на волейболе,,http://forum.searchengines.ru/showthread.php?t=786652,https://yadi.sk/d/jlBbbVk2gjxJU
janda,Учимся думать диапазонами. Инструкция по Flopzilla,,,https://yadi.sk/i/fIcNhN7juR7K2
Балунов Likecapper,Стратегия ставок на футбол William Hill,,http://likecapper.ru/strategies,http://yadi.sk/d/SxJdBTsPEHbmR
Руслан Алиев,Стратегия Live-Bet 24,,http://livebet24.ru/,https://yadi.sk/d/OOM10lyduSKiG
Майк,100K Fish Frying System (russian),,,https://cloud.mail.ru/public/56w534VoSure/100K Fish Frying System How to Skin a Fish's Stack.rar
Betfair,Семь английских стратегий ставок,,http://www.online-betting.me.uk/,https://yadi.sk/i/doDQjf0WurhmT
Игорь Михальчук,Летняя формула спортивного анализа,,http://trening.sport-analiz.com/,https://mega.co.nz/#!wsQlVI5D!SppoXk1US8WHBUeAasybKBluZX8JqNCr3doYFlO5C_M
Smartgambling,Скандинавские максимумы,,http://smartgambling.ru/tovar/smaximums/,https://cloud.mail.ru/public/M55T/4ZMZve7Q6
"Билл Чен, Джеррод Анкенман",Математика покера в трех частях,,,"https://cloud.mail.ru/public/8ok2/yGhVcTJsN



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
,От 100 000 в месяц на букмекерских вилках. Пошаговая инструкци,,,"https://yadi.sk/i/F7RAwIMlu8siT
		
Нажмите для раскрытия...





			https://cloud.mail.ru/public/A5L6/znSDrb4ag
		
Нажмите для раскрытия..."
Раян,Стратегии игры в покер - видеокурсы тренера №1,,,https://yadi.sk/d/KWvRPdReivgPR
Айрат Гайнутдинов,Стратегия ставок на теннис 40/40,,,https://yadi.sk/d/-HmekhUWodknN
Мэтью Абрахам,Футбольные системы,,http://betsystems.ru/abraham/,http://cloud.mail.ru/public/27c83e33f573/Футбольные Системы от Мэтью Абрахама.rar
Chuck Bass,Продвинутый MTT HUD,,http://www.pokeroff.ru/chuck-bass-prodvinutyj-mtt-hud-3-voda-cr115-post-2897644,https://cloud.mail.ru/public/m4a7/K9zZwV8K8
Гордон Гекко,Курс по ХэдзАпу от одного из лучших тренеров в мире,,http://vodsmarket.ru/product/heads-up-mastermind-hu-cash-nl50-400-16h/,https://cloud.mail.ru/public/fLCLhkpmYAs1/Gordon RaskolnikovGekko Совершенствуйтесь в ХэдзАпе.7z
Кисилев,Система ставок от проверенного каппера,,http://kiselev.netne.net/sbet.html,https://cloud.mail.ru/public/2Xzw/Fzgw8DVgu
,Новая авторская стратегия по Футболу на Betfair,,https://skladchik.com/threads/Новая-авторская-система-по-Футболу-на-betfair.33767/,"https://yadi.sk/d/hWP0CQfqW5XJi



			Пароль: cogamesmoney.ru
		
Нажмите для раскрытия..."
footbet2016,Программа для футбола Footbet_V2,,https://new.vk.com/footbet2016,https://mega.nz/#!UhVwWBCZ!EBFHEFIiS0F15ScWnbyYOd_KXGstv2aKJoKDaf-HB-s
"James ""irunlucky"" Hudson",Система шестигранного покера. [6max | NL100-200] [6h],,http://vodsmarket.com/actions/view/5,https://mega.co.nz/#F!IFUDCQia!YC0FrGzpCzf3by_d_DiLyQ
Евгений Тоболкин,"Программа Для Ставок ""Тотал Прогноз""",,http://total-prognoz.ru/,"https://cloud.mail.ru/public/8hK7/G6rdHEC6f
		
Нажмите для раскрытия...





			https://cloud.mail.ru/public/Cav3/62fmfF4uy
		
Нажмите для раскрытия..."
miped,Схема заработка на фейк-казино,,http://miped.ru/zarabotok/273-super-zarabotok.html,"https://mega.nz/#!C5QCgTDZ!UYUT8ddBOGbtwuHPGAqtgCSz5ISNI3eu5jKqo0bgPCg
Зеркало: https://cloud.mail.ru/public/Gb1z/c6NguFxpt"
Κонстантин Αлександров,Увеличение суммы ставки в 17 раз за месяц! Банк увеличен в 5 раз,,https://vk.com/footboltm17,https://cloud.mail.ru/public/4oJV/PBWLGw56M
Ajkhoosier,2 новых курса по МТТ,,https://skladchik.com/threads/2-новых-курса-по-МТТ-от-jaxtrawpoker.7705/,https://mega.co.nz/#F!UQdl0Y4Q!Wt941BqakvCSvxHrnu4ntg
Phil Galfond,Покер. Мысли вслух: Эпизод 1,,http://www.runitonce.com/poker-training/videos/phil23/,https://yadi.sk/i/llEFJix3stj6V
,"Системы игры (скачки,футбол)",,,https://drive.google.com/folderview...nZGFjcnd1d2M&tid=0BwV2E_dhEz8GUGZaUExNMlVjMG8
Игорь Величко,Ставки на спорт,,http://superzarabotki.ru/Betfair/,"https://cloud.mail.ru/public/K9ia/Fca2epajk
		
Нажмите для раскрытия...





			https://cloud.mail.ru/public/9uyS/kQNPTsAc6
		
Нажмите для раскрытия..."
,ProfiBet Footboll v2.4,,http://prbet.ru/,https://yadi.sk/d/vqH4gB5Ms6uG3
AsianBet,Программа для ставок на футбол ASIANBET,,,https://yadi.sk/i/1S_D9eNYwBNLa
KISELEV,Новая система ставок 2016 (ВЕРСИЯ 2),,http://kiselev.netne.net/sbet.html,https://cloud.mail.ru/public/Cb2c/NtjSDn11j
,Заработай на самых невероятных ставках - используя стратегию на футбол (2016),,http://foxprowinner.ru/,https://cloud.mail.ru/public/Luxy/HMs7LPmbE
М. Джанда,Воды Janda,,http://www.pokeroff.ru/matthew-janda-uchimsya-igrat-v-3bet-potah-ch-3-cr081-post-2873614,https://cloud.mail.ru/public/5i9RrbDN28s1/janda.rar
Мэттью Джанда,Теория бетсайзингов в 2016 году,,http://guru-poker.ru/product/mettyu-dzhanda-teoriya-betsayzingov-v-2016-godu,https://cloud.mail.ru/public/4EwV/xy2j6hF7V
PekarStas,PekarStasHUD v4.0 для современного онлайн-покера,,http://pekarstas.com/hud/,https://mega.nz/#!c9NGgAQL!uJTj5norF88buXuSVYEkh6HF8wzZn7xUPFLBpCltWeo
Михальчук,Железная дисциплина в ставках на спорте,,,https://cloud.mail.ru/public/cabc85ad5541/дисциплина. михальчук
,"Программа ""GolPlyusTotal_Pro"" и GolPlyus_Pro",,http://golplyus.ucoz.org/index/quot_golplyustotal_pro_quot/0-7,"https://cloud.mail.ru/public/NW54/313QzLti2

Нажмите для раскрытия...





			https://www.youtube.com/watch?v=cBazme14s5M
		
Нажмите для раскрытия..."
Андрей Стрельцов,Видеокурс «Построение спектров»,,http://www.promoplay.ru/published/S...rl_path=product/spector-buildings/&frontend=1,https://cloud.mail.ru/public/8iBV/m7vQLJuX7
,Полезные ресурсы для анализа,,,https://cloud.mail.ru/public/3gLK1WQPhWHD/Poleznye_resursy_v_stavkakh.docx
Айрат Гайнутдинов,Тайм Гейм.Теннис БК,,https://betfair-bets.ru/time-game/,https://yadi.sk/d/IvR0aGPMqdqbB
Денис Балунов,Стратегия на настольный теннис,,http://likecapper.ru/strategii/,https://cloud.mail.ru/public/5e9ac3b9cb0d/Tennis_likecapper.zip
Pavel Winners,СХЕМА ЖБ VIP,,http://www.skladchina.biz/threads/sxema-zhb-vip.32499/,https://yadi.sk/d/oIARA8PMq4wp2
Валерий Малышев,Групповой коучинг по волейболу,,http://skladchik.com/threads/Групповой-коучинг-по-волейболу.54374/,https://yadi.sk/d/gpdQCHF6e2Gu6
Pleno1,Pleno - Ultimate Guide,,http://www.pokerstrategy.com/forum/thread.php?threadid=294233,https://cloud.mail.ru/public/HpVJ/BcmoMYbK5
Валерий Малышев,Групповой коучинг - до результата по гандболу,,http://ball.sport-analiz.com/,"https://cloud.mail.ru/public/CgaK/4n7tkzzyv
Пароль: Lychshiu_Forum_Runeta_INFOBIT.ME>2017"
,Программа GolPlyus-NTFT (футбол),,http://golplyus.ucoz.org/index/programma_new_golplyus_ntft/0-6,https://yadi.sk/d/MH1_4ltHmKgsW
Игорь Михальчук,3 года опыта за 10 дней,,http://skladchik.com/threads/3-года...и-профессиональных-беттеров-версия-pro.33054/,https://yadi.sk/d/VpgVY7QrbBQ9Y
betwins.org,Теннис In-play,,http://betwins.org/strategy/tennis-in-play.html,https://yadi.sk/d/G9zjY1I0p9Egf
Михаил Стариков,Exclusive: Все стратегии для БК Старикова (1+2+Бонусы),,,https://yadi.sk/d/hP2DY0-WgfgWe
Nutedawg,Все видео (6 ВОДов) (CR106),,http://www.pokeroff.ru/nutedawg-vse-video-6-vodov-cr106-post-2889038,https://cloud.mail.ru/public/GiV8/Jy9DzRH7W
R1v3Rnuts,Флопзилла. Практическое руководство (2015),,http://freestylepoker.com/video?id=533,https://cloud.mail.ru/public/2E8P/DEzGyZdGb
Verneer,"Бьем микролимиты, 1-й сезон (8 ВОДов) (CR088)",,http://www.pokeroff.ru/verneer-bem-mikrolimity-1-j-sezon-8-vodov-post-2882802,https://cloud.mail.ru/public/Ed1M/V11qFmTMV
Айрат Гайнутдинов,Забег на миллион - Лошадиные скачки,,http://betfair-bets.ru/wppage/zabeg/,https://yadi.sk/d/PUfRgbqWiDwjG
Денис Контарев,Proanaliz Football MS,,https://vk.com/pro_analiz,https://yadi.sk/i/27_cPTRknuAC5
Буратино,"Обучение для чайников, профит от 25% в неделю. Скачки.",,http://darkmoney.cc/obuchenie-kursy-95/obuchenie-dlya-chainikov-profit-ot-25-v-nedelyu-32185/,https://cloud.mail.ru/public/82d0d4e7de2e/СкачкиБуратино.rar
,Стратегия ставок на волейбол (95% проходимость),,,https://yadi.sk/d/twcsM29wF9a59
Теннис,LandiBet,,http://www.landibet.com/приобрести/программы/,https://yadi.sk/i/a7L_-mgQnsQ93
Ставки на футбол,80-ти Процентник,,,https://yadi.sk/i/_rdE1abehamoW
BootieInUFace,Обучение работе с CREV+Flopzilla,,http://forum.gipsyteam.ru/index.php?showtopic=105942,https://yadi.sk/d/kZXkkRktnoDTk
Андрей Galt Atlas,Самый быстрый путь c нл25-50-100 до нл400! (2015),"Это курс групповых тренировок, построенный по принципу ""Что бы я делал, если б на текущий момент играл нл25, 50 или 100"".

Некоторые группы уже закончили курс, некоторые находятся в процессе, но и те и другие показывают весьма приличные результаты (в среднем более 7евбб/100).

Что вы получите?

Вы получите подробную дорожную карту роста по лимитам с кратчайшим маршрутом.
Это будут четкие инструкции с обоснованием каждого пункта.
Вы узнаете ЧТО нужно делать, КАК нужно делать, СКОЛЬКО нужно делать, и ПОЧЕМУ именно это нужно делать.
Будет много примеров, доказательств, заданий.
Весь материал структурирован, прост в понимании, хорошо усваивается и легок в применении.
Мы будем двигаться поэтапно - от простого к сложному.
И всего за несколько недель вы добавите к своему винрейту +2-6 бб/100 и будете готовы покорять новые лимиты.",http://forum.gipsyteam.ru/index.php?showtopic=102306&pid=3866310&st=0,https://cloud.mail.ru/public/42xj/2uUReaoNa
yeawin.ru,МИЛЛИОН на спорте за 1 месяц. Уникальный метод,,http://yeawin.ru/,https://cloud.mail.ru/public/58PD/7CKpmmkgF
Михаил Стариков,Стратегия ставок на футбол №2,,http://oldcapper.ru/strategy.html,https://cloud.mail.ru/public/9dAC/UB2rnePqX
Zazano,Покер. Видео Zazano. Пакет №3,,http://pokerperevody.wix.com/pokerperevody,https://yadi.sk/d/lYup7VFknexDp
DexRate,Page 1 Система ТМ Игрока Хоккей NBA/КХЛ,,,https://mega.nz/#!ZoUyxAZS!pQbfBGBZUlIjz4MpkRUyArtcsajceNNRu4RwqSpmDFA
jjjean,Покер. Семинар для микро-лимитов,,http://forum.gipsyteam.ru/index.php?showtopic=40466,https://yadi.sk/d/CbUeBqv3ndwwL
sport-analiz,Алгоритмы с коучингов,,,https://yadi.sk/d/TzZTG_zMkDtvk
4ertik,"Тренинг по покеру NL 9-6max построению логики игры ""Свой стиль!"" (Первый поток)",,http://ru.pokerstrategy.com/forum/thread.php?threadid=1011367,https://yadi.sk/d/9mG-UGOJndBQ3
dvi,Прибыльная стратегия на теннис,,http://winbetting.ru/forum/index.php?topic=16678.0,https://cloud.mail.ru/public/2x4Y/3JKjDV2rd
Mersenneary,Благополучие Вашей покерной карьеры (HU027),,http://www.pokeroff.ru/mersenneary-blagopoluchie-vashej-pokernoj-karery-post-28,https://mega.nz/#!RcQihC6C!ummWYl49h6DAqFSfqTiFJDPD6AhDykqg4WZfn-wD7PI
gambmanager,"Учебное пособие ""Ставки на футбол. Доматчевый анализ""",,http://skladchik.com/threads/Учебное-пособие-Ставки-на-футбол-Доматчевый-анализ.8173/,https://yadi.sk/d/aju6l3Tlg6pch
betfairatm,Betfair ATM,,http://www.betfairatm.com/,https://cloud.mail.ru/public/4c5498137588/Betfair ATM.rar
probetservice,Король торговли техасский холдем,,http://probetservice.ru/poker/holdem/index.html,https://yadi.sk/d/QcTzTReTgUML2
brestplus,ProAnaliz Football,,http://brestplus.ru/index.php/jooml...a-dlya-zarabotka-na-futbole-proanaliz-futboll,https://yadi.sk/d/872lAq_ZmKgsN
Альберт Михеев,Евро-стратегия на футбол (live и линия),,,https://yadi.sk/d/--tsNTAscjsmc
w34z3l,Прохождение 6max BSS,,,https://cloud.mail.ru/public/4mVR/T7bz3St6e
Алексей Волошин,"Система ""Тотал Пророк"" - Беспроигрышная система от 100 000 в месяц!",,http://totalprorok.ru/,https://yadi.sk/d/B5xUE3L6gBJF7
Мэтью Джанды,Теория МТТ,,http://skladchik.com/threads/Покер-Теория-МТТ-Мэттью-Джанда-Видео-курс.90619/,https://cloud.mail.ru/public/ArCs/9mEVR35ZM
Евгений Тоболкин,УСПЕШНЫЕ СТАВКИ 2.0 (2014),,http://kurs.win-business.ru/,https://yadi.sk/d/NkknH6I9ba4Ea
ПРОФИКУРС,Private Profit-System,,http://pr-kurs.ru/private-profit-system/p/,"https://cloud.mail.ru/public/2Rq3/rWRrTf5jw



На данный момент материал заблокирован. По мере возможности постараемся обновить ссылку"
Джаред Тендлер,"Покер: Игры разума 1, 2 (2014)",,http://www.pokermoscow.ru/blogs/devilpoker/12712.htm,https://cloud.mail.ru/public/pUit/3KsTmZq5x
Гордон,Удвой свой винрейт в SH играх [6max | NL25-400],,http://vodsmarket.com/actions/view/3,https://docs.google.com/file/d/0B52_K2u-4A-NaXZHVUZXSWVCYlU/edit
,Дополнительный доход на бирже Betfair (2014),,http://betfaer.ru/hiillo.html,https://yadi.sk/d/w9qEVWQoKYit5
Михаил Успенский,Дeнeжный пaсьянс,,http://zoksus.ru/,"https://cloud.mail.ru/public/7FTk/FeYXjr5JW



			Пароль: atras%arko@balena
		
Нажмите для раскрытия..."
,Система BETLINE PRO (2015),,http://xomyaki.com/threads/sistema-betline-pro-2015.15675/,https://yadi.sk/d/fU1Iaa7aewPVN
,"Денежный пасьянс: выигрывай в ставках на футбол, по методу Гурджиева",,http://zoksus.ru/,"https://cloud.mail.ru/public/7FTk/FeYXjr5JW



			Пароль: atras%arko@balena
		
Нажмите для раскрытия..."
,TOTAL BET + (2015),,http://xomyaki.com/threads/total-bet.16318/,https://yadi.sk/d/X2MghINwfFJ9L
Чернышёв Эдуард,Спортивный беттинг на миллион,,,"https://yadi.sk/d/rF-RyyOy3HphCZ



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
BET-KING,Система на хоккей (2014),,https://vk.com/topic-49931870_30792824,https://mega.nz/#!lhtQVZLK!Lxi0Ct6QZVSGkMPEUMSg4Djvwz_40UDxzr-cpQ9MhtQ
vanga-bet.ru,Программа для расчета исхода футбольных матчей,,http://vanga-bet.ru/,"https://cloud.mail.ru/public/FBGU/RjwiaoGMo



			Пароль: WWW.infobit.me@2016
		
Нажмите для раскрытия..."
Андрей Середа,Коучинг до результата по баскетболу (2015),,http://bass.sport-analiz.com/,https://cloud.mail.ru/public/4t38/jqDGiTMQz
Александр Коцеруба,Бонус-Хантер 2.0,,,"https://mega.nz/#!7YExBLoL!OFUjLGxgeQ9FEpOa9iy5NWiaihZPVMSHD9eHN8BjTLI



			Пароль: 2007
		
Нажмите для раскрытия..."
toMKot,Стратегия на теннис E-shot,,http://tomkot.ru/e-shot.html,"https://cloud.mail.ru/public/JcYP/1MBU7sFXQ



			Пароль: skladchik.pro
		
Нажмите для раскрытия..."
Никита «RastyGordo»,Мастер-класс: «Максимизация винрейта на NL50»,,http://www.pokerability.ru/community/topic/7157-мастер-класс-«максимизация-винрейта-на-nl50»-от-ни/,"https://cloud.mail.ru/public/DAbw/JrzrhEpNC



			Пароль: Open-Hide.biz
		
Нажмите для раскрытия..."
LandiBet,Программа Landi-Bet MyScore,,http://www.skladchik1.com/threads/futbol-programma-landi-bet-myscore.53042/,"https://cloud.mail.ru/public/DyyV/znxPU58RC



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
Сергей Куликов,Нечестное преимущество за игровым столом,,http://kulikov-sergey.ru/wppage/nechestnoe-preimushhestvo/,"https://cloud.mail.ru/public/9JMM/QNaQGTC2o



			Пароль: openhide.biz
		
Нажмите для раскрытия..."
Саша Корсик,Покер КМБ 2.0,,http://freestylepoker.com/video?id=524,"https://cloud.mail.ru/public/rbsc/5yDFPcxtR



			Пароль: www.cogamesmoney.ru
		
Нажмите для раскрытия..."
Yac,Как анализировать регулярных игроков?,,https://ru.pokerstrategy.com/video/39436/,"https://mega.nz/#!cdtnUCiZ



			Пароль: !BI0LAE4ziwFNY_iLULjrH8x73aa4qHUAC8nPYTZHkbY
		
Нажмите для раскрытия..."
SportAnaliz,Быстрые деньги в спортивном анализе,,http://trening.sport-analiz.com/,"https://mega.nz/#!sU9nUKYS!CVqxely-z5qHeePkZb3Qr3cSDLIMaBaEwCgkq03qPJY



			Пароль: qwerty
		
Нажмите для раскрытия..."
Айрат Гайнутдинов,Уникальная стратегия на Волейбол 250000 рублей в месяц,,http://myscorebet.ru/уникальная-стратегия-на-волейбол/,https://cloud.mail.ru/public/2MvK/5eWSbW4RJ
Ярослав Пр (Анальгин),"Баскетбол. Тактика ""Humpty Dumpty"", или Необычный Мартингейл",,http://skladchik.com/threads/Баскетбол-Тактика-humpty-dumpty-или-Необычный-Мартингейл.34664/,"https://yadi.sk/d/W1jlMIGDf7K9fg



			Пароль: slivskladchik.com

Нажмите для раскрытия..."
