author,name,desc,detail,dwnld
Руслан Дудник,Стратегия красивого тела,"Курс отлично подходит тем ЖЕНЩИНАМ и МУЖЧИНАМ, которые хотят обладать красивым телом, но имеют мало свободного времени для этого!
Курс отлично подойдет тем людям, кому нужны ПРОСТЫЕ и ПОНЯТНЫЕ схемы тренировок и питания!
Курс предназначен для БЫСТРОГО приведения себя в форму и избавления от лишнего веса.
Курс будет спасением для тех, кто постоянно устает и не знает откуда черпать силы, так как вы познакомитесь с уникальной методикой ""Человек - Энергия""!
Вы можете заниматься дома, в любое время дня, используя только свое тело!
В курсе содержаться эффективные техники, как для быстрого похудения, так и для набора мышечной массы! Выбирайте то, что нужно именно вам!",http://ostrovrusa.ru/training/skt,"https://mega.nz/#!3IBGRYwY!xv7wCm2riWm9dltqfP-nq2lTnknRkwbGUVU2N2xmG0o          

Скрытый контент для авторизованных пользователей.
Пароль - y45yJBNKJGyfYVJYVyjvYJCV"
Татьяна Чернышова,Семинар по прикладной кинезиологии,"Прикладная кинезиология — это метод альтернативной медицины, определяющий и исправляющий состояние различных внутренних органов и систем через изменение тонуса, связанных с ними скелетных мышц.
Диагностика в кинезиологии. Основным диагностическим приемом в прикладной кинезиологии является мануальное мышечное тестирование (ММТ) — научно обоснованный ручной метод определения состояния скелетных мышц с особой техникой оценки их силы и тонуса, имеющих связи с определенными внутренними органами, позвонками, костями черепа и таза и другими структурами.

Поскольку мышцы реагируют, изменяя силу своих сокращений, на все нарушения внутри организма, врачу-кинезиологу остается только правильно спросить организм об этих нарушениях. Если ответ от мышц искаженный, значит, нарушена функция органа или где-то зажат нерв, вызывая боль и дискомфорт.

Мышечный тест — это возможность обратной связи с организмом. Обнаруженный измененный тонус мышц помогает специалисту:

выявить структурные, обменные и эмоциональные нарушения;
определить причину заболевания;
узнать, что необходимо внутренним органам для нормальной работы;
провести индивидуальное, точно направленное лечение;
проконтролировать процесс обратного развития болезни.


Скачать:


Скрытый контент, для просмотра которого нужно лайкнуть пост.
             https://yadi.sk/d/ZC70lhS8cmPy6",,https://yadi.sk/d/ZC70lhS8cmPy6
Пол Уэйд,Тренировочная зона 2. Продвинутые техники физических тренировок [2014],"Продолжение культовой книги ТРЕНИРОВОЧНАЯ ЗОНА Пола ""Тренера"" Уэйда посвящено продвинутым техникам тренировок с собственным весом для развития предельной силы и мышц. В книге даются упражнения для укрепления мышц пальцев и кистей, позвоночника, шеи, предплечья, икр и ступней, а также всестороннего развития суставов. Предлагаемая система упражнений включает в себя вис на полотенце одной рукой, отжимания на пальцах, ""флажки"", борцовский и фронтальный ""мостик"", комплексы по укреплению суставов и растяжке, а также отдельный раздел с советами по питанию и восстановлению после травм.",http://www.ozon.ru/context/detail/id/26010951/,https://cloud.mail.ru/public/30e6612b8f74/Tnerirovochnaya_zona_2.rar
Роман Милованов,"Аwаkеning - проснись, чтобы жить","ДЛЯ КОГО СЕМИНАР?
Не важно, веган вы или сыроед, либо придерживаетесь традиционного питания. Не имеет значения, сколько у вас было срывов и какое у вас состояние здоровье — вы в любом случае изменитесь, ведь всё упирается в простую передачу знаний. Требуется лишь «установить» эти знания, то есть сделать так, чтобы отношение к информации стало иным.

ЧТО ЕСТЬ? КОГДА ЕСТЬ? КАК ЕСТЬ?
Проблемы со здоровьем можно решить лишь при комплексном подходе. Анализировать отдельно взятые аспекты — не эффективно. Конечно, можно ответить на вопросы «Как избавиться от лишнего жира?» или «Где взять белок?» — но кому ответы на эти отдельные вопросы принесли здоровье и высокий энергетический тонус? Личная встреча — это отличная возможность погрузиться в тему полностью. Информации, указывающей на прямую связь между питанием и здоровьем, слишком много, чтобы продолжать её игнорировать. В рамках семинара раскрываются три ключевых вопроса: «Что есть?», «Когда есть?», «Как есть?».

ЧТО Я УЗНАЮ?
Не всем новые жизненные установки даются легко и сразу, потому как они, зачастую, противоречат тому, что мы знали раньше. Легче будет тем, кто открыт для нового и склонен по жизни к самоанализу. Чтобы принять новое, нужно забыть старое. А чтобы забыть старое — его необходимо подвергнуть серьёзной критике. В рамках семинара происходит погружение в тему здоровья, питания и физиологии. Шансов оставить всё по прежнему не будет.

ОЧЕРЕДНАЯ ДИЕТА?
В основе лежит концепция постепенного перехода от сбалансированного питания, то есть питания по принципу регулирования поступающих в организм нутриентов (белков, жиров, углеводов), к видовому питанию, то есть питанию той пищей, исходя из вида, который мы из себя представляем. Разумеется, ни о каких диетах и речи быть не может.

В данный пакет входит: 2-х часовая Видеозапись семинара + Индивидуальная программа тренировок и питания (подробный рацион и конкретные упражнения для тренировок на 7 дней в неделю) + Раздаточный материал (14 блоков на каждую неделю — на 3 месяца изучения: фильмы, книги, статьи, ролики).",http://romanmilovanov.com/?scn=1,https://cloud.mail.ru/public/Q8aY/HE8ktigk3
Пол Уэйд,Тренировочная зона. Секретная система физических тренировок [2014],"Эта книга - квинтэссенция знания о физической культуре, методах тренировок, здоровье и красоте. С одной стороны, она повествует об истории возникновения методов развития силы человека и их значении, а с другой - представляет собой полноценную поэтапную систему развития физических способностей, с детальным описанием упражнений и графиками выполнения.

О чем эта книга?
О свободе. О выживании. О человечности. Она написана бывшим заключенным, человеком, лишившимся свободы на более чем двадцать лет. Человеком, который побывал в жерновах самых суровых тюрем Америки. Человеком, вынужденным обратиться к силе, чтобы выжить. Человеком, лишенным всего, кроме своего тела и души, - и решившим, несмотря ни на что, развиваться и обрести свою личную свободу, которую никто не мог у него отнять. Свободу сильного тела и крепкого духа.",http://www.ozon.ru/context/detail/id/20032896/,https://cloud.mail.ru/public/AD2T/dMJp1mfVD
Алена Мазур,"Дыхание, внутренняя просьба, работа с болью",,http://sacral.kiev.ua/master-klass-dyxanie-vnutrennyaya-prosba-rabota-s-bolyu/,"https://cloud.mail.ru/public/C8aQ/aKnYDtnyu
https://cloud.mail.ru/public/38Gt/KWMX63vme"
Владимир Молодов,Секреты спортивной диеты,"80% успеха в работе над свои телом зависит от соблюдения правильно составленной диеты и применения эффективных спортивных добавок. Это и есть главный секрет бодибилдинга, который известен каждому тренеру и профессиональному спортсмену.

Я записал два видео-курса «Секреты спортивной диеты» и «Секреты спортивного питания 2.0», в которых детально рассказал, как правильно составить себе диету и принимать спортивные добавки, чтобы быстро получить максимальный результат и накачать красивое мускулистое тело за 2-3 месяца.

Информация видео-курсов универсальна, а значит будет полезна как женщинам, так и мужчинам, желающим набрать мышечную массу, сделать красивый рельеф или просто похудеть.",http://sports-secret.ru/,https://cloud.mail.ru/public/7hJe/n3zRGpuPz
Олег Торсунов,Весенний марафон здоровья,"ВЕСЕННИЙ МАРАФОН ЗДОРОВЬЯ VI:
Станьте здоровыми и счастливыми всего за 3 недели!

«МАРАФОН ЗДОРОВЬЯ» — ЭТО:
21 день, посвященный своему здоровью, возможность за 3 недели приобрести привычки здорового образа жизни, а также:
ОЗДОРОВЛЕНИЕ В БЛАГОСТИ
Простые и действенные методики разбиты на небольшие, простые, ежедневные действия, чтобы за 21 день небольших усилий вы смогли добиться заметных результатов.

ПРАКТИКА, ПРАКТИКА И ЕЩЕ РАЗ ПРАКТИКА
Если вы слушаете лекции Олега Геннадьевича Торсунова, то уже знаете, что нужно делать, чтобы быть здоровым. Поэтому на марафоне мы будем практиковать.

КОНСУЛЬТАЦИЯ СПЕЦИАЛИСТА
На марафоне будет присутствовать консультант лечебно-оздоровительного центра «Амрита», которому вы сможете задать все интересующие вас вопросы.

КОМАНДНАЯ РАБОТА
Мы будем работать командой, чтобы запустить удивительную энергию совместной деятельности. Это многократно усилит результаты и устранит препятствия (лень, страх, отсутствие мотивации и др.).

НАЧАЛО НОВОЙ ЖИЗНИ
Зная, как не допустить развитие болезней, владея навыками профилактики, обретаешь спокойствие, счастье, победу над судьбой и вкус к жизни.",http://marafonzdorovia.torsunov-online.ru,https://cloud.mail.ru/public/HzW2/YdPXxrE3k
Маргарита Левченко,Программа омоложения,"Программа Омоложения - это двухмесячный курс из более чем 30 видео-уроков, созданный для того, чтобы Вы смогли запустить процесс естественного Омоложения и встроить его в свою повседневную жизнь.
Задача курса - научить Вас простым и не затратным способам поддержания своего тела, души и разума в состоянии Молодости и трансформировать ваш образ жизни так, чтобы Вы получали удовольствие и радость от ежедневного ухода за собой.
Даже если Вы встроите в свою жизнь что-то одно из всего многообразия приемов и техник этого курса - Вы почувствуете заметный эффект.
Вы станете Моложе, Энергичнее, Радостнее, Счастливее.
И все это останется с Вами НАВСЕГДА.
30 видео-уроков, ПЛЮС:

Дополнительные мотивационные уроки
Медитации на омоложение, восстановление здоровья, радостное восприятие жизни
Несколько полезных сюрпризов",http://levchenko.pro/,https://cloud.mail.ru/public/MgC1/kAaDpLVLM
Владимир Молодов,Секреты спортивного питания,"Не выходя из дома, прямо сейчас, у вас появилась уникальная возможность узнать все продуктивные секреты спортивного питания и накачать упругое и спортивное тело, о котором вы могли только мечтать. Благодаря новому обучающему курсу «Секреты спортивного питания» от автора Молодова Владимира вы с лёгкостью нарастите мышцы всего лишь за несколько занятий в тренажёрном зале. Забудьте о изнурительных тренировках и бесполезных упражнениях. Всё уже готово и действительно работает. Вам лишь осталось применить эти наработки на своей практике и результат не заставит себя долго ждать. Не зависимо от того, какая у вас комплекция, не важно, сколько вам лет и - всё равно поможет данный видео-курс и научит вас правильно питаться для быстрого и продуктивного роста мышц.

Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
     https://cloud.mail.ru/public/8RdB/T95svxVmn",,https://cloud.mail.ru/public/8RdB/T95svxVmn
Светлана Соковикова,Бесконтактное омоложение лба и глаз,"Этот интенсив для вас, если:

вы хотите достичь фантастического омолаживающего эффекта прямо у себя на диване
вы не хотите “кормить” косметологов и тратить все свободное время на поездки по всевозможным процедурам
вы хотите преобразить свое лицо настолько, что со стороны это будет выглядеть как чудо
вы перепробовали десятки кремов и поняли, что красота требует комплексного подхода. А не метаний из стороны в сторону
вы мечтаете вернуть молодость лица и как можно дольше сохранять полученный эффект.",http://l.alpha-and-omega.center/3-intensiva,https://drive.google.com/driv...YGkhcP4k_JSICL41-wng7?usp=sharing
Маргарита Левченко,Гимнастика для лица,"Гимнастика для лица. 10 занятий с тренером
подтянутый овал лица,
юный овал лица,
стройная шея,
гладкая кожа на лице,
убираем морщины на лице,
убираем носогубную складку,
формируем форму губ,
улучшаем состояние носа,
гладкий лоб",http://levchenko.pro/,https://cloud.mail.ru/public/ExqP/AGyxaUJaX
Руденко Зина,Основные ошибки в жиросжигающей диете,"Диеты:
- полную обезжиренная диета
- бессолевая диета
- высокобелковая диета без клетчатки
- свежевыжатые соки после еды

Проблемы:
- аминорея
- гипотония и синдром ленивого кишечника
- проблемы с ЖКТ, печенью и почками
- гастриты с повышенной кислотностью, язвенные заболевания",https://vk.com/zinarudenko,https://cloud.mail.ru/public/BWQ7/KLtneWUyY
Надя Андреева,Разогревающее кардио (Начинающий и лёгкий уровень),Йога отлично впишется в любой ритм жизни. Она не требует никаких тренажеров или особых условий. И она подходит абсолютно каждому вне зависимости от возраста и физической формы.,https://www.yogazhizn.ru,https://cloud.mail.ru/public/KWDj/noCDN31yL
Маргарита Левченко,Секреты ухода для зрелой кожи,"Как легко делать маски для лица и тела в домашних условиях, делать пилинги, обертывания и другие spa-процедуры дома, как и в какой последовательности делать процедуры ухода, использовать то, что всегда есть дома под рукой, не затрачивая денег и много времени ухаживать за собой, экономить деньги и становиться все более ухоженной, делать это легко, приятно, интересно и получать результат, ежедневно радовать себя и становиться красивее и моложе

3 видео-урока

Программа записана тремя большими частями:

Лицо, губы, глаза, шея декольте.
Тело и руки, грудь, кисти рук, стопы.
Волосы, ногти, самомассаж.",http://levchenko.pro/,https://cloud.mail.ru/public/4mcN/p39V8iMZe
Дмитрий Терентьев,Система эффективного перехода на сыроедение-2 (2014),"Как стать сыроедом и не допускать опасных ошибок начинающих, а практиковать ВЫСОКОЭФФЕКТИВНОЕ СЫРОЕДЕНИЕ? Не знаете с чего начать?

1 часть:
Дается пошаговое описание подготовки, перехода и дальнейшего сыроедения, с описанием ВСЕХ подробностей и секретов высокоэффективного СЕ.

Рассмотрены ВСЕ СФЕРЫ, необходимые для достижения результата: осознания себя ЭФФЕКТИВНО сыроедящим сыроедом с отличным здоровьем и фигурой, в отличие от многих горе-начинающих) пользующихся устаревшей и уже не актуальной на сегодняшней день информацией.",http://skladchik.com/threads/Система-эффективного-перехода-на-сыроедение-2-0.37557/,https://cloud.mail.ru/public/CcWg/XLxYB4KEf
Виктор луганский,Как убить боль в суставах всего одним упражнением,"ТОЛЬКО ОДНО УПРАЖНЕНИЕ!
МАКСИМУМ ЭФФЕКТА ПРИ МИНИМУМЕ УСИЛИЙ!
ДВИЖЕНИЕ, ДЫХАНИЕ И РИТМ!

Вас замучила боли и тугоподвижность в суставах?
Лекарства не действуют и надоели?
Тело не хочет заниматься фитнесом и йогой?

НО ВЕДЬ ВЫ ЕЩЕ ДВИГАЕТЕСЬ И ДЫШИТЕ! А В ВАШЕМ СЛУЧАЕ ЭТО НЕ МАЛО…

Научитесь на вебинаре всего одному, но самому эффективному упражнению Тибетской йоги для оздоровления суставов, и:
- Незаметно для себя, постепенно, Вы забудете про боли в суставах.
- Восстановится их гибкость и подвижность.
- Руки и ноги нальются силой и желанием движения.",http://tibyoga.mixseller.com/katalog?id_goods_category=8,https://cloud.mail.ru/public/8iWt/LpEJ6rTTk
Маргарита Левченко,Стройное тело за 30 минут в день,"Вы получите:

готовую программу тренировок - как ПРАВИЛЬНО заниматься и получать результат,
проработку ВСЕХ групп мышц - подтянете кожу и мышцы, все тело,
гибкие позвоночник, шею, суставы; они перестанут болеть,
Вы начнете избавляться от многих проблем со здоровьем,
заметно повысите свой уровень энергии, станете веселее и радостнее,
станете легче просыпаться, меньше уставать,
ощутимо улучшите ваше эмоциональное состояние,
запустите и ускорите формирование здоровой стройности вашего тела,
станете увереннее в себе, обретете радость жизни,
ежедневную мотивацию и поддержку",http://levchenko.pro/,https://cloud.mail.ru/public/B9DG/pBeqes7vc
Доброздравин,Готовый комплект по сыроедению,"Вы интересуетесь вопросами сыроедения и здорового питания?
Вы беспокоитесь о своем здоровье и здоровье своих близких?
Вы хотите знать все секреты и тонкости этого стиля питания?
Вам не хватает информации?
Вас достают родственники?
Вас не понимают окружающие, а Вам нечего сказать им в ответ?
Вы не умеете готовить сыроедные блюда?
Вы не умеете выбирать натуральные продукты?
Ваш рацион питания стал скудным и не интересным?
Вас постоянно тянет что-то приготовить?
Вас мучают срывы и Вы никак не можете перейти на сыроедение?
Вам нужны примеров успешных сыроедов?
Вам не удобно ездить на сыроедные мероприятия в Москву?
Вы хотите знать о сыроедении всё, что только доступно на русском языке?",http://dobrozdravin.ru/meropriyatiya,https://yadi.sk/d/OjzfcUQ3CXSz6
Виктор Луганский,Тибетская ритмическая гимнастика для восстановления сосудов и суставов ног,"Упражнения, данные в этом курсе доступны любому, кто может просто сидеть на полу. Они настолько просты что, даже утром не вставая с кровати, вы легко можете их выполнить несколько раз подряд.

Однако при регулярном выполнении – это очень эффективные упражнения, дающие быстрый и весьма ощутимый эффект.

Что Вам дадут эти упражнения?

1. Во-первых - эти ритмические упражнения разгонят застоявшуюся кровь и оживят суставы ног.

2. Во-вторых, они восстановят капиллярную сеть в суставах ног и растворят в них отложения солей.

3. В третьих они восстановят проходимость ножных сосудов и избавят вас от варикозного расширения вен.

И САМОЕ ГЛАВНОЕ! ВЫ ИЗБАВИТЕСЬ ОТ ЛЮБЫХ БОЛЕЙ В НОГАХ И СДЕЛАЕТЕ СВОИ НОГИ СИЛЬНЫМИ И СТРОЙНЫМИ!

Уделив всего 10 минут этому комплексу, вы почувствуете легкость в теле, ясность в уме и хорошее настроение.",https://tibyoga.autoweboffice.ru/?u...49&r=ordering/cart/as1&id=91&clean=true&lg=ru,https://cloud.mail.ru/public/58RW/5PWWcg5Gk
Маргарита Левченко,Красивая попа за 15 минут в день,"подтянутые ягодицы и стройные бедра,
улучшение состояния и подвижность суставов,
улучшение здоровья органы малого таза,
улучшение состояния сосудов, кровообращения,
улучшение здоровья в целом,
легкую походку, грациозность,
станете более стройной, гибкой,
повысите самооценку и уверенность в себе,
получите поддержку и мотивацию от меня и от других участниц",http://levchenko.pro/,https://cloud.mail.ru/public/KqJd/YdVJZXS91
Сергей Домогацкий,R1 System,"Результатом почти года работы является тренировочная система R1, которая совмещает в себе мощную программу питания и план ударного тренинга для развития всех мышц вашего тела. То есть мышцы шокируются мощной нагрузкой, а питание работает таким образом, что рост мышц ускоряется в 2-3 раза за счет искусственного ""включения"" процесса гиперкомпенсации.",http://vk.com/club74663056,https://cloud.mail.ru/public/2bVx/uW8dkJkFA
Тишова Юлия,"Основы здоровья, иммунитета и долголетия. Часть 3. Половые гормоны","ТИШОВА Ю.А. кмн, доцент кафедры эндокринологии РУДН, заведующая отделением эндокринологии Клиники Профессора Калинченко

""Основы здоровья, иммунитета и долголетия. Часть 3. Половые гормоны. Что происходит с нами после 45 лет и почему? Менопауза и андропауза: сходства и отличия"".",https://events.webinar.ru/proandro/625997,https://cloud.mail.ru/public/3Uwj/3jHSL1E61
Маргарита Левченко,7 видов оргазма,"Подготовите ваше тело к восприятию оргазмов,
станете более притягательной для мужчин,
получите постоянное внимание мужчин,
разовьете вашу женственность,
станете более чувственной, сексуальной,
станете более уверенной в себе и одновременно более мягкой,
откроете свою сексуальную энергию,
по-новому ощутите свое тело,
запустите творческую энергию,
начнете или улучшите счастливые отношения,
притянете к себе достойного мужчину,
улучшите вашу сексуальную жизнь,
улучшите ваше здоровье,
начнете жить в радости и хорошеть с каждым днем",http://levchenko.pro/,https://cloud.mail.ru/public/HgcY/nvByjZHcA
В.А. Дадали,ПРИМЕНЕНИЕ МИКРОНУТРИЕНТОВ И ДРУГИХ ПРИРОДНЫХ СОЕДИНЕНИЙ В ПРОФИЛАКТИКЕ И ОЗДОРОВЛЕНИИ,"""ПИТАНИЕ И ЗДОРОВЬЕ. ПРИМЕНЕНИЕ МИКРОНУТРИЕНТОВ И ДРУГИХ ПРИРОДНЫХ СОЕДИНЕНИЙ В ПРОФИЛАКТИКЕ И ОЗДОРОВЛЕНИИ"".

Руководитель курса и лектор – заведующий кафедрой биохимии СПбГМА им. И.И. Мечникова, профессор, доктор химических наук В.А. Дадали. 
модуль I Введение в общую микронутриентологию

модуль II Специальные вопросы микронутриентологии

модуль III Частная микронутриентология

общая длительность курса 72 часа


Раздел I. Введение в общую микронутриентологию1. Пищевые вещества и их биологическая роль. Белковый, жировой, углеводный обмен. 

2. Классификация природных соединений. Технологии изготовления препаратов на основе природных соединений.

3. Антиоксидантная система организма. Природные антиоксиданты.

4. Детоксикационно-ферментная система организма. Влияние природных веществ на детоксикационные процессы.

5. Концепция эндоэкологии и очистка внутренней среды организма.

6. Водорастворимые витамины и витаминные комплексы. Их коферментная, некоферментная и антиоксидантная функции.

7. Жирорастворимые витамины. Их метаболическая, антиоксидантная и неантиоксидантная функции.

8. Сравнительный анализ структуры, состава и действия природных и синтетических витаминов.

9. Биохимические механизмы влияния макроэлементов.

10. Биохимические механизмы действия микроэлементов. Витаминно-минеральные комплексы.

11. Микронутриенты в нормализации кишечной микрофлоры. Эубиотики, пробиотики и пребиотики в питании.

Раздел II. Специальные вопросы микронутриентологии1. Биохимия и фармакология действия флаваноидов и других растительных фенолов. Лечебно – профилактическое действие. 
2. Растительные лигнаны. Механизмы действия. Источники лигнанов. Клинические аспекты.

3. Каротиноиды. Биохимия и фармакология действия. Источники каратиноидов. Клинические аспекты.

4. Фитостеролы. Классификация. Механизм действия. Источники фитостеролов. Клинические аспекты.

5. Кофермент Q10. Биохимия. Фармакология действия. Клинические аспекты.

6. Ненасыщенные и полиненасыщенные Омега-6 и Омега-3 жирные кислоты. Метаболизм.

7. Растительные индолы и серосодержащие соединения. Механизмы их влияния на организм.

8. Природные иммуномодуляторы и нормализация иммунитета.

9. Природные адаптогены. Механизм действия.

10. Аминокислоты и полипептиды. Активаторы мозга.

Раздел III. Частная микронутриентология.1. Проблема кальций-фосфорного обмена. Метаболическая коррекция и профилактика заболеваний опорно-двигательного аппарата, проблема остеопороза. 
2. Проблема ожирения. Метаболические подходы к коррекции и профилактике ожирения.

3. Метаболическая коррекция и профилактика сердечно - сосудистых заболеваний.

4. Метаболическая коррекция и профилактика диабета, геперинсулинемии и метаболического синдрома.

5. Метаболическая коррекция и профилактика заболеваний нервной системы.

6. Метаболическая коррекция и профилактика заболеваний печени.

7. Нутрициологическая коррекция мужского и женского организма.

8. Антигельминтное действие микронутриентов. Антипаразитарная программа.

9. Онкопротекторное действие микронутриентов.

10. Метаболическая коррекция и профилактика синдрома хронической усталости.

11. Метаболическая коррекция и профилактика здоровья спортсменов.",http://pro-zdorovie.ru/webinars/kurs-po-nutriciologii-va-dadali,https://yadi.sk/d/RklBj1OcYztxsw
Садов А.,Чистка печени и почек. Современные и традиционные методы,"Болит поясница? Горький привкус во рту?
Печень не справляется с нагрузкой?
Врач поставил неутешительный диагноз ""цистит"" или ""пиелонефрит""?
Ваш организм взывает о помощи: он просит, чтобы его почистили! Печень и почки, которые очищают весь организм, сами тоже нуждаются в чистке. Только проводить ее надо разумно и грамотно.
- Показания и противопоказания для чистки.
- Технология очищения печени.
- Методы очищения почек.
- Очищающие упражнения.
- ""Почечная"" и ""печеночная"" диеты.
Об этом и многом другом рассказывает книга.
Читайте, выбирайте для себя подходящий режим чисток - и будьте здоровы!",https://www.ozon.ru/context/detail/id/8144604/,https://cloud.mail.ru/public/2f6Q/2dhi1bUTL
Маргарита Левченко,Глубокое расслабление и оздоровительные оргазмы,"Научитесь расслабляться и снимать напряжение в теле,
станете легче переносить стрессы и жизненные неурядицы,
научитесь лечить свое тело с помощью оргазмов,
научитесь получать оргазмы, делать их более яркими и неоднократными,
начнете глубже понимать, любить и принимать себя,
улучшение подвижности тазобедренных суставов и пояснично-крестцового отдела,
улучшение гормонального фона,
нормализацию работы нервной системы,
улучшение кровообращения органов малого таза и нижних конечностей,
снятие зажимов и блоков в теле,
нормальное функционирование всех систем организма,
избавление от многих психосоматических заболеваний,
снятие болей в пояснице и позвоночнике,
повышение иммунитета, налаживание обмена веществ,
внутреннее спокойствие, хороший сон,
повысите активность, станете меньше уставать,
найдете партнера или улучшите уже имеющиеся отношений,
улучшите отношения с людьми в целом (за счет внутренней удовлетворенности и спокойствия),
легкую походку, грацию и притягательность,
гладкую кожу, стройность, избавление от лишнего веса,
улучшение памяти
увеличение продолжительности жизни,
станете жить более радостной жизнью",http://levchenko.pro/,https://cloud.mail.ru/public/MmpK/vMVSySjyA
Елена Левицкая,Питание по женскому лунному циклу согласно аюрведе (2014),"Что входит в комплект: Запись онлайн тренинга. Сборник летних сезонных рецепты и сборник пятнадцати волшебных аюрведических соусов к любому блюду!

Для кого: Для женщин, которые хотят быть в гармонии со своей женской природой, понимать и принимать с благодарностью свои эмоции и чувства.
О чем: Узнаем, как перехитрить свой ум, ни в чем себе не отказывая, в те дни цикла, когда нестерпимо хочется сладкого и жирного. Согласно вашего индивидуального цикла, научимся планировать свою жизнь, работу, развлечения, косметические процедуры и тп. Узнаем два главных секрета счастливой семейной жизни. Получим знания о связи гормональной системы и питания, причинах дисбалансов и ПМС.",http://hiderefer.me/?http://ezzee.e-autopay.com/order1/87681,https://cloud.mail.ru/public/3hdP/5mQTCuLJM
Бельский И.,Системы эффективной тренировки.,"Удивительный сплав тренерского опыта и академической научной подготовки позволил автору написать книгу ""Системы эффективной тренировки"", которая, без сомнения, необходима любому атлету - и новичку, и профессионалу, и в которой читатель найдет ответы на множество непростых вопросов, постоянно возникающих у любого занимающегося.
Книга эта будет незаменимым помощником и начинающим тренерам, так как системы тренировок, приведенные и анализируемые в ней, проверены опытом многих поколений атлетов и во многом уникальны. Молодому специалисту не придется блуждать в потемках - автор щедро делится своими знаниями, не оставляя за рамками книги никаких секретов.
Книга эта будет полезна всякому, кто еще не пришел в атлетический зал, но уже задумался над вечным вопросом: как изменить себя? Как совершенствовать свое тело, свой дух, свою личность?",https://www.ozon.ru/context/detail/id/2816265/https://www.ozon.ru/context/detail/id/1510377/,https://cloud.mail.ru/public/J4bK/ZzZdQkUm4
