author,name,desc,detail,dwnld
Шлахтер Вадим,Повелитель,,,"https://yadi.sk/d/TtDP8TsY3EBkVb
Пароль: 777"
Климович Николай,Осознанность и спокойствие (Медитация) (2013),,https://www.b17.ru/klymovich/,https://yadi.sk/d/sz8hSD6AXtagBQ
Сергей Матвеев,"Руны, раскрывающие тайны мира",,,https://yadi.sk/i/b7cpNXLoGEpdgA
Орис В.О.,Рабочие материалы. Свадхистхана,,,https://yadi.sk/d/r_XYrjF6CVZ6Ig
Сергей Матвеев,Руны. Узнай будущее за 3 минуты!,,,https://yadi.sk/i/lT-tUGrb78Xj1w
Орис В.О.,Рабочие материалы. Муладхара,,,https://yadi.sk/d/eKqwOfaAGVaTRQ
,,,http://omkling.com/,https://goo.gl/NevNaA
Орис В.О.,Ииссиидиология. Новейшие космологические представления о Вселенной и человеке. Основы. Том 3,,,https://yadi.sk/d/MR_t-8gy9Had9Q
Грабовой Григорий,Методы концентрации,,,https://yadi.sk/d/8wseBuQgE3xFEg
,,,,https://goo.gl/RQYc3L
Грабовой Григорий,Воскрешение людей и вечная жизнь - отныне наша реальность!,,,https://yadi.sk/d/T1fVmIJpMpN03w
"МакГрегор Т., МакГрегор Р.",Тайны общения с духами. Техники настройки и установления контакта,,,https://yadi.sk/d/NCstuTvS9hwbeg
Баранова С.В.,Путь Воина Духа. О самом главном,,,https://yadi.sk/d/vGvVES8AHWIDFg
Сергей Матвеев,Руны: большая книга раскладов на все случаи жизни.,,,https://yadi.sk/i/aCoMCImruW62Dg
Беннет Дж.,Связь между сексом и духовным развитием,"Издательство: Дж. Беннет, 2009 — 46 c.
Сила секса высвобождает энергию творчества, и именно выработанная таким образом творческая энергия позволяет нам упражнять свою волю, то есть «делать» - в гурджиевском смысле слова.
Отбросив «старую мораль», мы в значительной степени оказались в вакууме; свободные от правил и запретов, мужчины и женщины стремятся достичь ставшую еще более иллюзорной удовлетворенность жизнью в сексе. Результатом становится презрительное отношение к сексу, или бездумная распущенность. Мы можем исправить свое положение в сфере личной жизни, но только в том случае, если поставим перед собой цель проникнуть глубже в самих себя, и развивать в себе более глубокие стороны нашей натуры.
Об авторе: Мыслитель, ученый, самый талантливый ученик Г.И.Гурджиева.
Хотя язык Гурджиева иногда особой вежливостью не отличался, процитируем выдержку со встречи в Париже 8 апреля 1943 г. посвященные этой теме. Она явилась ответом на вопрос: «Почему большинство ассоциаций, мешающих моей работе, оказываются связаны с сексом?»
В буквальном переводе его ответ звучал так: «Вопрос этот субъективный, для всех он различен. Это аномалия, являющаяся результатом мастурбации в детстве. В каждом человеке вырабатываются три вида дерьма, которые надо выводить. Первый есть результат обычного питания и выводится естественным образом. Это надо делать ежедневно, иначе могут СЛУЧИТЬСЯ всякие болезни.Также, как вы ходите в сортир для вывода пищи, вы , должны ходить, туда и для выведения второй, которая выбрасывается вами при половом функционировании. Это необходимо для здоровья и поддержания баланса в организме. Для одних это необходимо делать каждый день ,для других- каждую
неделю, а для третьих - раз в месяц, или в шесть месяцев. Это субъективно. Для этого вам надо выбрать хороший, чистый сортир, хороший для вас. Третий род дерьма производится в голове. Отбросы третьего рода пищи - впечатления. Эти отбросы скапливаются в головном мозге. Они связаны с пиандоехари. Выведение их производится посредством правильного дыхания». 


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://yadi.sk/d/dLp4GpamP3ixyg",,https://yadi.sk/d/dLp4GpamP3ixyg
"Цицеро Чик, Цицеро Сандра Табата",Самоинициация в традицию ордена Золотой Зари. Том 1 (2019),"Книга, которую вы держите в руках, представляет собой наиболее полный курс самоинициации, духовного посвящения в Высшие Знания, столь необходимые для внутреннего роста как мага, так и гармоничной личности в целом.
Она основана на оригинальных ритуалах Герметического Ордена Золотой Зари, который действовал в Великобритании на рубеже XIX и XX веков и практиковал теургию, магию, алхимию, а также уделял первостепенное значение духовному развитию своих адептов. Золотая Заря произвела необычайно сильное влияние на весь западный оккультизм XX века.
Текст этой книги поддерживает целостность первоначальных ритуалов, не настаивая на определенном вероучении, поскольку именно знание и практику магии распространяет Золотая Заря, которая намного превосходила в процессе инициации другие оккультные ордена. Читатель заметит, что лекции по знаниям, посвященным астрологии, Каббале, Таро, восточным таттвам и т.д. и т.п., - были полностью расширены, обновлены и организованы таким образом, чтобы продвигать наилучший метод для изучения материала. В конце каждого раздела - экзамены, которые, если ученик честен с собой, полностью подготовят его к Адептству. Хотя никогда не следует путать реализацию Адептства со своей главной целью. Цель не в том, чтобы стать Адептом, - это всего лишь мост, который человек пересечет на пути к самореализации.
С помощью этой бесценной книги - начните величайшее приключение в вашей жизни - познание и разговор с вашим Святым Ангелом-Хранителем, с Высшим ""Я"", и вы обретете не только невероятное вдохновение и импульс к творческой жизни, но и сможете открыть для себя совершенно новые, ""иные"" миры.",https://www.labirint.ru/books/721974/,https://cloud.mail.ru/public/4Nx5/2f2anGbiz
Голубовская Людмила,"Любовный многогранник. Любовь, семья, секс, дети",,,https://yadi.sk/d/bDEf0nkle5pc1w
Ольга и Елена Крючкова,Древняя природная магия,,http://www.labirint.ru/books/488596/,https://cloud.mail.ru/public/5saH/4Q8iwLPcW
Грей Питер,Алая Богиня,,,https://yadi.sk/d/U9KrxnZpJEo7cA
Крючкова Ольга,Большая книга рун и древних символов,,http://magic-kniga.ru/items/23660,"https://cloud.mail.ru/public/2QLN/WoC2Y3uXv



			Пароль: www.infoclub.pro
		
Нажмите для раскрытия..."
Центр развития человека «АЛЬФА - ОМЕГА ПЛЮС»,Чемодан денег,,,http://alfa-omega-plus.online/vokle...tm_medium=affiliate&utm_source=natali02011959
"Джоудри Патриция, Прессмен Моури",Твоя вечная половина,,,https://yadi.sk/d/jE2u55tqVnjHHg
Валентина Красина,Реактивный ускоритель исполнения желаний (2019),,http://reaktiv.krasina-valentina.com/,https://cloud.mail.ru/public/3ABu/4WkRWtSgN
Жикаренцев Владимир.,Возвращение в сердце. Мужчина и женщина,,,https://yadi.sk/d/PYomKbVhFlgFPA
Blackwarlock,Звезда магов VI (2013),,http://www.blackwarlock.ru/viewtopic.php?f=40&t=43559,https://cloud.mail.ru/public/3cA8/FuY91wkzq
Жикаренцев Владимир.,Движение любви. Мужчина и женщина,,,https://yadi.sk/d/wiOZVkcvLktgDQ
Blackwarlock,Секреты мастеров (2015),,http://www.blackwarlock.ru/viewtopic.php?f=40&t=43559,https://cloud.mail.ru/public/2P2z/iFk9sNCk4
"Калинаускене Виргиния, Тышкевич Александр",Искусство Возвращения Королевы,,,https://yadi.sk/d/qYUMFbEiwcHPXw
Налани Баскатти,Хоопонопоно сборник,,http://nalanibaskatti.com/shop/muzhchina-i-zhenshhina/vebinar-sakralnaya-zhemchuzhina/,https://cloud.mail.ru/public/21cU/q1JBmgnZd
Купер Татьяна.,Дом безусловной Любви,,,https://yadi.sk/d/jAht8ZLY1yr_Rw
Lee,Вебинар ДНК. Часть 1 (2019),"Практика трансформации ДНК

Вебинар о том, как создается физическое тело из «не-физических» вибраций.

В первой части мы рассматриваем основу возникновения ДНК, уделяя внимание базовым вопросам:

- что такое ДНК
- зачем создано ДНК
- как взаимодействует Я Есть и личность человека;
- ключевые осознания для трансформации ДНК
- проводим практику трансформации ДНК по выбранной для себя теме

Основа вебинара в том, чтобы донести — то, что вы осознали, тем вы можете управлять. Здесь мы начинаем брать ответственность за свою жизнь и свое тело именно через осознанные намерение и понимание своей сути.",https://www.guidereality.net/store/Вебинар-ДНК-Часть-1-p139673023,https://cloud.mail.ru/public/4Xfi/4YZ9uzjWV
Некрасов А.,Учимся любить,,,https://yadi.sk/d/BNBClfV7ESREGA
Б. Моносов,Введение в Руны,,http://rubedo.msk.ru/center/,"https://yadi.sk/d/B-igE_t_vnjGM
		
Нажмите для раскрытия...





			https://yadi.sk/d/R0b2DsJ5vnvQm
		
Нажмите для раскрытия...





			https://yadi.sk/d/hOqMNiNzvnvTv
		
Нажмите для раскрытия..."
Некрасов Анатолий,Знакомьтесь: неизвестная любовь,,,https://yadi.sk/d/HIlWT9P-2A8gxw
Наталья Оленецкая,Тета хилинг,,,https://mega.co.nz/#F!3M11FDpQ!jCtFsQzoweWOKF8F05rh0Q
Нинья,Любовь. Земная и космическая. Как обрести настоящее счастье,,,https://yadi.sk/d/5c92AUaNC1eHow
Наталья Оленецкая,Как стать волшебником,,http://tetahealing.ru,https://yadi.sk/d/R5Q0cy3aGAwsmQ
Форчун Дион,Эзотерическая философия любви и брака,,,https://yadi.sk/d/3MCI-sQc-_TqPg
Велимира,Руническая магия. Колода Фрейи. Руководство по управлению действительностью (2018),"Энергия рун, заключенная в уникальной авторской колоде метафорических карт, наделяет ее владельца огромной силой и возможностями!

Предсказать будущее, изменить настоящее, трансформировать прошлое – с помощью рун создаются нужные события, позволяющие корректировать сложные жизненные ситуации, оказывать воздействие на людей и обстоятельства.

Максимальное погружение в рунический поток и сильнейший магический инструмент – карты колоды Фрейи – позволяют делать точные прогнозы даже новичка.",https://www.litres.ru/velimira-galina-gore/runicheskaya-magiya-koloda-freyi-rukovodstvo-39949691,https://cloud.mail.ru/public/38TT/3giB5uXgG
Александр Клинг,Сверхсекретный тета-ключ (2019),,https://skladchik.com/threads/Сверхсекретный-тета-ключ-Александр-Клинг.251694/,https://cloud.mail.ru/public/3ho8/2xGd1kw9P
Олег Чернэ,ЧОМ. Рождённые луной,,,https://yadi.sk/d/Le16e_noZLgjWA
В. А. Чернобров,Тайны параллельных миров,,,https://yadi.sk/d/_mOJgybILIaIkA
Елeна Арoнова,Управление жизнью с помощью рун,,http://magic-training.ru/index/runes/0-4,https://cloud.mail.ru/public/52SH/v2eSieSnq
Александр Клинг,Стирание негативных воспоминаний и нейросвязей (2019),,https://skladchik.com/threads/Стирание-негативных-воспоминаний-и-нейросвязей-Александр-Клинг.251874/,https://cloud.mail.ru/public/H2RU/5yydzGN5M
Илья Соколов,Маски ужаса (2018),"Сборник статей про сновидения, музыку и хоррор-литературу. Илья Масодов и Slipknot. Оккультизм и эзотерика. Осознанные сны и астральные сущности. Маски ужаса и кошмары…

Опасности в сновидениях.
Любой мало-мальски опытный сновидец способен защитить себя во сне. Или как минимум знает, чего следует избегать. Некоторые виды подобных опасностей мы сейчас и обсудим…
К примеру, не желательно говорить во сне по телефону. Через него могут вытягивать энергию сущности-неорганики. Такой звонок может вызвать кошмар, который тоже приводит к потере персональной силы.
Если вам приснился телефон, он уже в руке, и кто-то вам начинает назойливо названивать – не отвечайте ни в коем случае. Но если все же не получилось, разговор начался, и вас втянули в пространную беседу или нечто подобное – постарайтесь закончить ее как можно поскорей. Разумеется, такое возможно при должном уровне осознанности и практики.
Также следует избегать странных контактов: обнимашек и прочей близости (не будем забывать про инкубов и суккубов). Хитрые неорганы попытаются отнять у вас энергию, прикинувшись вашим другом/подругой, любовником или любовницей (кому как повезет). Они в прямом смысле способны втереться в доверие. И тут вам поможет непреклонное намерение отказаться от сомнительных ласк подозрительной сущности (плюс практика опять же)...",https://www.litres.ru/ilya-sokolov-2/maski-uzhasa/,https://cloud.mail.ru/public/4FXp/49zqgkaGH
"Кац Галина, Мухаматулина Екатерина",Метафорические карты. Руководство для психолога (2016),"Книга посвящена метафорическим картам (их еще называют ассоциативными, проективными, терапевтическими) - относительно новому, бурно развивающемуся и получающему все большее распространение инструменту психологической работы, используемому в консультировании, психотерапии, коучинге, в групповой и индивидуальной работе с детьми и взрослыми. Описаны основные стратегии и принципы работы с картами, техники, методические приемы и правила работы. Приведены примеры реальной терапевтической работы с клиентами.
Отдельный раздел книги посвящен новым авторским наборам карт - ""Пути-дороги. Метафора жизненного пути"" и ""Окна и двери. Метафора взаимодействия с внешним миром"".
Книга адресована практическим психологам, а также всем тем, кому интересен внутренний мир человека.
6-е издание.",https://www.labirint.ru/books/394054/,https://cloud.mail.ru/public/5jkZ/5e6QfmDfx
Велимира,"Кармическое Целительство магии Древа Сефирот. 22А, 17А, 14А (2019)","Велимира выросла в Эстонии. Выпускница Таллинского технического университета по специальности инженер-химик.
Первый эзотерический опыт получила еще в детстве, наблюдая за своей бабушкой, которая лечила заговорами и молитвами во времена ярого атеизма.
С конца 90-х годов училась в различных эзотерических школах. С 2005 по 2011 гг. работала старшим преподавателем школы Дальнейшего ЭнергоИнформационного Развития. Выпускница Высших курсов энергоинформационного развития.
Мастер-Учитель традиционного Рейки, мастер Барака Рейки, мастер Кундалини Рейки, Мастер канала Беградигунг (Выпрямитель Позвоночника), Мастер Рейки Иггдрасиль, Грандмастер Деньги Рейки, специалист по методам проективной диагностики арттерапии, автор семинаров и энергоинформационных практик для женщин, автор проекта энергоинформационного развития женщины «Путь жемчужины», автор тренингов для мам «Основы энергоинформационики для мам». Автор тренинга для женщин, желающих похудеть. Имеет богатый опыт энергоинформационной работы с детьми, автор детского тренинга «Город мастеров».
Работает в городах России, Германии, Польши, Прибалтики, Канады, Израиля, Греции, Италии, Грузии, Испании, Великобритании, Ирландии, Голландии.
Обладание видением, глубокое понимание женской сути, свой опыт счастливой семейной жизни, позволило ей создать уникальные женские практики, не имеющие аналогов. На ее тренингах у женщин активизируется женская сила, обаяние, физическая красота, пластика тела, блеск в глазах, и способность использовать эту женскую силу для решения любых задач в работе, в личной жизни, в поддержании отличного здоровья и молодости. Решаются легко вопросы снижения веса без обременительных диет.",https://elvdam.autoweboffice.ru/?r=ordering/cart/as1&id=1146&clean=true&lg=ru,https://cloud.mail.ru/public/5mhL/35fRaHXJu
Марина Майская,Меняющие реальность. 2 поток  (2019),"На курсе вы: 

Разберётесь в природе реальности, поймете, как происходит выбор вариантов реальности и переход по ним. 

Поймете, за счет чего вы попадаете в тот или иной вариант реальности, и от чего зависит то, что существует в этом варианте. 

Узнаете что такое время на самом деле, научитесь замедлять и ускорять его, управляя собственным состоянием. Поймете, что такое прошлое, настоящее и будущее и как использовать эти знания с пользой для себя. 

Осознаете, что такое момент сейчас, и какие возможности он нам открывает. 

Поймете, что такое ум (эго), каковы его функции и задачи, как он взаимодействует с Я-ЕСТЬ. Узнаете, как взаимодействовать с вашим умом себе на благо. 

Познакомитесь с техникой ОБНУЛЕНИЯ ПРОШЛОГО, которая позволит вам перестать опираться на знания вашего ума из текущего воплощения, для выбора желаемых вероятностей. 

Узнаете о Состоянии Творца (СТ) - состоянии, в котором вы наслаждаетесь жизнью, как она есть. Поймете, почему все Сущности так настойчиво говорят о важности наслаждения жизнью здесь и сейчас. 

Научитесь попадать в СТ по собственному желанию в любой момент. Познакомитесь с возможностями, которые открываются перед вами в СТ. 

Подробно погрузитесь в теорию и практику сотворения (выбора) в сфере собственного тела (здоровья, красоты, молодости), сферы финансов (уровня жизни), сферы отношений (взаимодействия с другими такими же творцами). 

В завершении курса вы изучите тему «Исполнение желаний в СТ», полностью прояснив суть желаний и их исполнения, с помощью пошаговой техники. 

На курсе практически в каждом занятии представлены простейшие пошаговые техники, которые позволяют легко разобраться в природе реальности, и получать то, что хотите. 

Вам не нужно будет искать новые работающие приемы, потому что, понимая природу реальности, вы поймёте, что работает абсолютно всё, что вы сами выберите. 

Пройдя курс, вы осознаете всю глубину процессов, происходящих в так называемой «физической реальности». И любые техники будут работать у вас максимально эффективно. Потому что отныне вы будете знать, как именно и за счёт чего это работает. 

В результате прохождения курса вы будете понимать, как работает «реальность», научитесь управлять временем в своей реальности, возрастет ваша осознанность, вы начнете получать удовольствие от жизни как она есть, постепенно переходя во всё лучшие и лучшие варианты вашей личной реальности. 

Курс пройдет в Телеграм, где будет канал с теорией и практиками, и чат для поддержки и ответов на ваши вопросы, а также для общения участников. Отчеты присылаете в личку. 

Длительность курса – 4 недели.",https://vk.com/market-151259145?w=product-151259145_2478013,https://cloud.mail.ru/public/5DcL/3kqApv86G
Шестопалов Сергей,Кармическая астрология,,http://www.astroacademy.spb.ru/magazin/audilektsii/audio-i-video-zapisi-lektsiy-sv-shestopalova.html,https://yadi.sk/d/koMPohbruBExZ
Довлатов Константин,12 умов. Тонкая настройка себя,,http://alterative.dowlatow.ru/marafon/,https://cloud.mail.ru/public/3FCn/2xd8YtEBf
Попов Василий,Искусство таро. Полный курс,,https://mastervision.su/taro-popova/kurs/,https://cloud.mail.ru/public/A6ry/tDjFM9XUh
Ручира Атма,"Рэйки для гармонизации: чакр, кармы, тонких тел (2018)","В переводе с японского языка иероглиф Рэйки раскладывается на два слова: Рэй – божественная и Ки – энергия. Это значит, что когда вы входите в поток энергии Рэйки – вы впускаете в себя энергию божественного замысла и получаете возможность вернуться в свое идеальное эталонное состояние: быть здоровыми и счастливыми.
В книге Атмы Ручиры – учителя Рэйки и основателя Школы Тантры-Рэйки вы:
● узнаете, что такое Рэйки и как происходит подключение к потоку этой энергии;
● поймете, за какие жизненные программы отвечает каждая из семи чакр – психоэнергетических центров в теле человека, и как с помощью Рэйки можно наполнить энергией заблокированные чакры. Это позволит решить проблемы во всех сферах: здоровье, любовь, общение, карьера;
● научитесь определять сбои в сценариях судьбы и улучшать их благодаря специальным медитациям. Таким образом вы гармонизируете свою карму и избавитесь от психологических травм, комплексов и деструктивных установок.
Теоретический материал подкреплен 22 уникальными авторскими медитациями.
Благодаря Рэйки духовность приходит в вашу жизнь, обогащая ее гармонией и взаимопониманием с людьми и миром.",https://www.litres.ru/atma-ruchira-18225725/reyki-dlya-garmonizacii-chakr-karmy-tonkih-tel/,https://cloud.mail.ru/public/w4FH/4rMm2AxGV
Махаси Саядо,Руководство по практике прозрения (2019),"Махаси Саядо, автор «Руководства по практике прозрения», считается одним из самых реализованных буддийских ученых и мастеров медитации двадцатого века. В этом написанном им трактате подробно излагаются доктринальные и практические аспекты внимательного наблюдения (satipaṭṭhāna) и развития прозревающего знания (vipassanā), вплоть до достижения ниббаны, высшей свободы.

Махаси Саядо дает детальные инструкции как по практике, предваряющей медитацию прозрения, так и по самой практике развития прозрения, от начальных и до самых продвинутых уровней. Особую ценность для практикующих представляет описание медитативных переживаний, начиная с первых дней практики и до достижения первой стадии просветления, известной как «вступление в поток». Также в книге дается комплексная модель для оценивания своего развития знания прозрения. Махаси Саядо детально объясняет различные ослепляющие эффекты, которые появляются вместе с развитием сосредоточения, а также десять искажений прозрения, иногда называемые псевдониббаной. Указываются знаки достижения каждого уровня развития знания прозрения вплоть до переживания просветления. Этот материал прежде не был широко доступен за пределами Бирмы.",https://dharma.ru/product/21142-rukovodstvo-po-praktike-prozreniya,https://cloud.mail.ru/public/25hk/2ymH7qMnv
Святослав Дубянский,"Формула успеха. Управление временем, построение ясных целей, мудрое лидерство (2019)","Существует ли формула успеха? Реально ли, высчитав её, круто изменить свою судьбу в сторону процветания, счастья, любви и изобилия? «Да, да, и ещё раз да!» – говорит нам Святослав Дубянский. Принципы трансформации судьбы, которые даны в книге, проверены многими эпохами. Большое количество успешных людей, которые жили в разные времена и в разных странах, пользовались технологиями и идеями, которые приведены на этих страницах. Воспользуйтесь ими и вы! Для того чтобы эти методы сработали в вашей жизни, вы должны не просто принять к сведению материал, изложенный автором, а постоянно применять эти принципы в своей жизни.

В книге рассматриваются методы и технологии построения ясной системы целей по всем категориям жизни: духовное развитие, интеллектуальная сфера, финансовое благополучие, семейное счастье и прекрасное здоровье. Многие важные темы нашли своё отражение на страницах этого учебника по достижению успеха: работа со временем, грамотное планирование, ресурсы и их использование, построение командной работы и мудрое лидерство.",https://www.litres.ru/svyatoslav-dubyanski/formula-uspeha-upravlenie-vremenem-postroenie-yasnyh/,https://cloud.mail.ru/public/43xm/3FxY3UtHR
Александр Клинг,59 мистических ключей к сверхвозможностям,,https://www.skladchina.biz/threads/...k-sverxvozmozhnostjam-aleksandr-kling.221110/,https://cloud.mail.ru/public/31DX/2hhtPmy4B
Артем Лебедев,Будущее (2019),"Обращение к картам Таро - желание знания о БУДУЩЕМ.
У человека часто нет нужды разбираться в себе, психологические изыскания чужды ему. Что будет? Вот, что заботит его.
ЧТО БУДЕТ?
Простой вопрос. И расклад тоже простой. А вот умение заглянуть в будущее дается не всем. Ключи к пониманию процесса - в нашем новом вебинаре.

ПРОСНИСЬ В НАСТОЯЩЕМ. ВЫБЕРИ БУДУЩЕЕ!

План вебинара:

БУДУЩЕЕ - взгляды и убеждения
Надвигающееся БУДУЩЕЕ
Планируемое БУДУЩЕЕ
Понимание и изменение",https://artemlebedev.pro/future,https://cloud.mail.ru/public/3VJv/2vM9T52wt
Awakened,Симулятор LSD (2017),,http://awakened.x10host.com/albums_2023.html,https://yadi.sk/d/7VPvbOCt3VYEsk
Елена Вальяк,Медитация на любовь к себе (2019),"Все начинается с любви к самому себе. Почему это важно, спросите вы?

Потому что никто не сможет вас любить больше, чем вы сами себя любите.

Если в жизни вы задвигаете себя на дальний план, если жертвуете собой ради мужа, детей, родителей, друзей, то и будете всегда на вторых ролях.

Откройте любовь к себе и наполните свой мир красками. Вам начнут оказывать знаки внимания и делать комплименты даже незнакомые мужчины. Вы будете получать цветы и подарки не по праздникам, а просто так без повода. Вы станете счастливее, увереннее в себе.

И все это благодаря тому, что примите и полюбите саму себя.

Небольшая ежедневная медитация поможет вам в этом",https://vk.com/market-112936409?w=product-112936409_3586032,https://cloud.mail.ru/public/vWkA/2qf4mvBPF
Ольга Перцева,неНумерология: анализ личности (2019),"«неНумерология» научит вас разбираться в людях за максимально короткие сроки: в буквальном смысле узнать о человеке 99% скрытой информации за 2 минуты! Хотите научиться читать людей как открытую книгу?
Матрица неизменна от рождения, однако именно от вас зависит то, как вы воспользуетесь своим потенциалом , как распорядитесь своими инструментами для достижения успеха.
Научный подход в нумерологии дает вам вычислить свои и чужие слабости, применить техники и исключить факторы, мешающие вашим свершениям и счастью!
У современного человека сегодня нет времени на вторую попытку. Нам нужен точный выстрел, попадание в десятку, для того, чтобы не решать мелкобытовые вопросы, а иметь возможность заниматься проектами на стратегическом уровне.
И моя задача сейчас – помочь определить вашу матрицу, научить работать с личными уникальными качествами и делать единственно правильный выбор, чтобы получить гарантированный высокий результат!",https://www.litres.ru/olga-perceva/nenumerologiya-analiz-lichnosti,https://cloud.mail.ru/public/2mp7/wRrRVKwra
Елена Вальяк,Аффирмации для похудения (2018),"Уникальная авторская аффирмация на похудение, которая позволит вам избавиться от лишнего веса.

Вы можете использовать эту аффирмацию отдельно или в комплексе с вашей программой по похудению.

Используйте силу мысли для избавления от лишних килограммов и удержания веса.

Вы просто скачиваете файл на телефон. Для использования необходимы лишь наушники, ваше искреннее желание справиться с проблемой лишнего веса и 30 минут времени. Остальное сделает ваше подсознание.

Худейте с удовольствием!",https://vk.com/market-112936409?w=product-112936409_3566311/query,https://cloud.mail.ru/public/4Snw/4VGMQChnC
"Велимира, Бронислав",Деньги и карма (2019),"Понятие Кармы пришло к нам из Древней Индии и неразрывно связано с понятием Колеса Сансары (колесо перерождений). Теперь, благодаря огромному количеству литературы на эту тему,  термин «карма» стал, чуть ли не бытовым. И в сознании обывателя прочно увязался с  мыслью о грехах и Божьем наказании. Однако, это не совсем так.  Точнее сказать, что Карма – это Закон причины и следствия в действии. Причиной наших действий являются эмоции и действия всегда имеют следствия, как объективные, так и эмоциональные.  В жизни человека Карма проявляется цепочкой однотипных событий, в которые мы попадаем с завидной регулярностью.

Карма бывает позитивная и негативная, т.е. события могут быть приятными для нас или разрушительными. Нас, обычно, беспокоят негативные проявления. (если вы, конечно, не буддист, и не решили уйти в Нирвану. Для этого вам придётся выйти из колеса перерождений, т.е. избавиться от всей Кармы).  

Что делать? Как разобраться в происходящем? Как прекратить досадные, повторяемые, разрушительные тенденции?

Как показывает практика, только работы с повторяющимися событиями (например, кражи или долги) бывает недостаточно. Причины, по которым человек не может наладить своё материальное положение, зачастую лежат гораздо глубже, на уровне базовых потребностей и сформированной в детстве самооценки.

Поэтому, на семинаре, мы проводим тщательный анализ всей своей жизни по базовым драйвам и выясняем, какая, или какие, из ведущих потребностей конфликтуют с материальным достатком (деньгами). Как правило, две или три кармические цепочки имеют один глубокий корень.

Энергетическая работа с кармическими структурами и  программа на коррекцию поведения включает закрепление высокой самооценки и чувства собственного достоинства.",https://elvdam.autoweboffice.ru/?r=ordering/cart/as1&id=184&clean=true&lg=ru,https://cloud.mail.ru/public/3bM8/4742T3BCq
Елена Вальяк,Аффирмации для мужчин. Привлечение женщин (2018),,https://vk.com/sila_v_misli?utm_source=youtube&utm_medium=opisanie&utm_campaign=vo_vseh_video,https://cloud.mail.ru/public/2SHD/4KNEyhHJe
